,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
3643,30.24,15.31,13.91,1.65,15.56,1.5090573381905283,1.2598230816704383,0.605045672031318,0.04220164714307637,0.6472473191743944,3.4161277390353613,44.174499710501244,36.878687739767734,18.94681254973102,9.0,11.05,9.42,176.0,0.2538787023977433,0.23007412342800035,0.31395813891481134,2.884489314278222,3.198447453193033,3.682400279018777,6.8943809244277094,6.247939007035557,86.85768006853674,30058,409,214.0,8.33,India,23,Madhya Pradesh,Hoshangabad,2017,Chhidgaon,22.40583333,77.30777778,2022-10-17
3644,34.96,11.18,10.23,1.95,12.18,1.7445980338340237,0.9199753137214565,0.44497607655502397,0.049874673896362985,0.49485075045138693,3.159424098006867,55.218862036743,29.118449602945862,15.662688360311144,7.0,28.48,0.0,201.0,0.19746121297602254,0.5929874240026651,0.0,3.294217910056379,3.294217910056379,4.0846665470350665,4.834206432820166,14.51740104545612,80.64839252172372,30059,409,215.0,7.91,India,23,Madhya Pradesh,Hoshangabad,2017,Sandia,22.91583333,78.3475,2022-10-17
3657,33.84,9.96,8.57,0.71,9.280000000000001,1.6887070213084485,0.8195844476445177,0.37277076989995656,0.018159496649444985,0.39093026654940155,2.8992217355023677,58.2469081488117,28.269119178030127,13.483972673158178,5.0,15.08,0.0,166.0,0.1410437235543018,0.3139835096193887,0.0,2.7205978759669596,2.7205978759669596,3.17562510914065,4.441447548337007,9.887297739132539,85.67125471253046,30076,409,174.0,7.91,India,23,Madhya Pradesh,Hoshangabad,2017,Chhidgaon,22.40583333,77.30777778,2022-09-17
3658,28.64,9.48,7.23,1.41,8.64,1.429213034582564,0.7800864019749023,0.3144845585036973,0.03606322574044708,0.35054778424414434,2.5598472208016108,55.831966180192936,30.47394374304182,13.694090076765248,6.0,15.04,0.0,144.0,0.1692524682651622,0.31315066211376696,0.0,2.3600367116821817,2.3600367116821817,2.8424398420611108,5.954478464614885,11.016967095658744,83.02855443972638,30077,409,157.0,7.75,India,23,Madhya Pradesh,Hoshangabad,2017,Sandia,22.91583333,78.3475,2022-09-17
3666,35.52,10.94,13.49,3.47,16.96,1.7725435400968113,0.9002262908866488,0.5867768595041323,0.08875134277968183,0.675528202283814,3.348298033267274,52.938642930992636,26.88608606349796,20.17527100550941,13.0,5.63,0.0,141.0,0.36671368124118475,0.11722328641625718,0.0,2.310869280188803,2.310869280188803,2.794806247846245,13.12125595553482,4.194326046987789,82.68441799747738,30088,411,198.0,7.69,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-04-17
3673,31.2,6.08,7.38,2.21,9.59,1.556963920355307,0.5003085784817939,0.3210091344062636,0.056524630415878054,0.3775337648221417,2.4348062636592425,63.94611117910316,20.548188410271536,15.505700410625298,7.0,14.68,0.0,125.0,0.19746121297602254,0.3056550345631715,0.0,2.0486429788907827,2.0486429788907827,2.5517592264299767,7.738238425115032,11.97820826500141,80.28355330988356,30097,411,149.0,7.79,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-08-17
3680,25.52,10.69,8.01,1.78,9.79,1.2735166425470332,0.8796543921003909,0.3484123531970422,0.045526625402833906,0.39393897859987614,2.5471100132473,49.99849381941034,34.53539060053881,15.46611558005086,6.0,12.68,0.0,139.0,0.1692524682651622,0.26401265928208545,0.0,2.2780909925265505,2.2780909925265505,2.7113561200737983,6.242354776345478,9.73729187868171,84.0203533449728,30106,411,155.0,7.81,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-12-17
3689,42.88,12.88,17.37,3.58,20.950000000000003,2.1398273366934477,1.0598642254680108,0.7555458895171815,0.09156478592255358,0.8471106754397351,4.046802237601193,52.87699301960119,26.190166043208038,20.93284093719078,15.0,9.16,0.0,121.6,0.42313117066290545,0.19072207878737404,0.0,1.9929198898649534,1.9929198898649534,2.6067731393152327,16.231990589486312,7.3164049418383375,76.45160446867536,30115,411,326.0,7.86,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-02-17
3697,42.88,12.88,17.37,3.58,20.950000000000003,2.1398273366934477,1.0598642254680108,0.7555458895171815,0.09156478592255358,0.8471106754397351,4.046802237601193,52.87699301960119,26.190166043208038,20.93284093719078,15.0,9.16,0.0,148.4,0.42313117066290545,0.19072207878737404,0.0,2.4321489445391373,2.4321489445391373,3.046002193989417,13.891361322649644,6.261390066091223,79.84724861125912,30125,411,326.0,7.86,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-01-17
3705,16.48,2.92,7.02,1.4,8.42,0.822396327162034,0.2402797778234931,0.3053501522401044,0.03580745818200419,0.3411576104221086,1.4038337154076357,58.58217523456702,17.115971442082248,24.301853323350738,5.0,12.72,0.0,69.0,0.1410437235543018,0.2648455067877072,0.0,1.130850924347712,1.130850924347712,1.536740154689721,9.178111414859174,17.23424132436895,73.58764726077189,30135,411,100.0,7.87,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-07-17
3712,22.88,17.25,15.71,2.19,17.900000000000002,1.1417735415938919,1.4194610162518,0.6833405828621141,0.056013095298992274,0.7393536781611063,3.3005882360067984,34.593031906799176,43.00630417228683,22.40066392091399,11.0,2.43,0.0,185.0,0.310296191819464,0.050595485966519534,0.0,3.0319916087583585,3.0319916087583585,3.392883286544342,9.145501498682593,1.4912238852180244,89.36327461609939,30144,411,190.0,7.8,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-06-17
3718,36.56,15.55,14.08,3.02,17.1,1.824442337441988,1.279572104505246,0.6124401913875599,0.0772418026497519,0.6896819940373118,3.7936964359845455,48.09141606947015,33.72890071983763,18.179683210692225,15.0,5.47,0.0,156.6,0.42313117066290545,0.1138918963937703,0.0,2.5665399239543727,2.5665399239543727,3.1035629910110485,13.633722656457568,3.669714348432403,82.69656299511003,30153,411,209.0,7.53,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-03-17
3731,44.96,15.31,12.33,3.36,15.69,2.2436249313838013,1.2598230816704383,0.5363201391909527,0.08593789963681006,0.6222580388277628,4.125706051882002,54.38159925039591,30.53593895996908,15.082461789635026,12.0,3.13,0.0,246.0,0.3385049365303244,0.06517031731489964,0.0,4.03172938245706,4.03172938245706,4.435404636302284,7.631883994523886,1.4693206744093352,90.89879533106678,30172,411,315.0,7.62,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-11-17
3738,40.0,10.69,11.72,3.3,15.02,1.9961075901991117,0.8796543921003909,0.5097868638538495,0.08440329428615274,0.5941901581400023,3.4699521404395046,57.52550782865508,25.35062031111973,17.1238718602252,9.0,2.65,0.0,195.0,0.2538787023977433,0.055176147247438995,0.0,3.1958830470696213,3.1958830470696213,3.5049378967148037,7.24345794074426,1.5742403681148212,91.18230169114092,30181,411,225.0,7.78,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-10-17
3745,32.48,3.16,9.84,2.35,12.19,1.6208393632416784,0.26002880065830075,0.4280121792083515,0.060105376234078474,0.48811755544242996,2.368985719342409,68.4191276463919,10.976376874508151,20.604495479099945,8.0,12.03,0.0,53.0,0.22566995768688292,0.2504788873157325,0.0,0.8686246230496919,0.8686246230496919,1.3447734680523074,16.78126190381569,18.626102705499665,64.59263539068463,30190,411,62.0,7.73,India,23,Madhya Pradesh,Jabalpur,2017,Patan,23.31166667,79.66277778,2022-09-17
3754,27.44,10.21,9.3,1.49,10.790000000000001,1.3693298068765907,0.8401563464307756,0.4045237059591127,0.03810936620799018,0.44263307216710285,2.652119225474469,51.63153276533467,31.678679388196436,16.689787846468892,9.0,7.34,0.0,115.6,0.2538787023977433,0.15282751728158575,0.0,1.8945850268781959,1.8945850268781959,2.301291246557525,11.032010953742493,6.640946360448668,82.32704268580883,30212,414,156.0,7.71,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-04-17
3767,35.84,17.98,17.24,1.55,18.79,1.7885124008184041,1.4795309607076734,0.7498912570682905,0.0396439715586475,0.789535228626938,4.057578590153016,44.07831816637611,36.46339628019081,19.458285553433083,20.0,17.66,13.31,172.0,0.5641748942172072,0.3677021737319897,0.443607518997467,2.818932738953717,3.262540257951184,4.194417325900381,13.450614242255936,8.766466118224375,77.78291963951969,30238,414,256.0,8.35,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-08-17
3768,30.96,12.64,14.48,2.42,16.9,1.5449872748141125,1.040115202633203,0.6298390604610701,0.06189574914317868,0.6917348096042487,3.2768372870515643,47.14873335087878,31.74143576622564,21.109830882895576,12.0,17.83,0.0,175.0,0.3385049365303244,0.37124177563088195,0.0,2.868100170447096,2.868100170447096,3.5778468826083025,9.461135359810292,10.376122506400868,80.16274213378883,30239,414,205.0,8.06,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-08-17
3779,31.36,20.66,21.26,1.97,23.23,1.5649483507161035,1.7000617156963589,0.9247498912570684,0.05038620901324876,0.9751361002703172,4.24014616668278,36.90788687929641,40.09441299582318,22.9977001248804,23.0,22.87,0.0,218.0,0.6488011283497884,0.4761805613392188,0.0,3.572833355185525,3.572833355185525,4.697815044874533,13.81069970086735,10.13621346925412,76.05308682987852,30265,414,289.0,7.99,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-12-17
3780,32.48,14.58,14.23,3.26,17.490000000000002,1.6208393632416784,1.199753137214565,0.6189647672901262,0.0833802240523812,0.7023449913425074,3.5229374917987504,46.008178317524056,34.05547614760521,19.93634553487074,14.0,23.88,0.0,174.0,0.3949224259520451,0.49720996085616725,0.0,2.8517110266159698,2.8517110266159698,3.743843413424182,10.548582895747833,13.280736023128988,76.17068108112319,30266,414,227.0,7.8,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-12-17
3790,33.36,9.23,13.96,1.38,15.34,1.664753730226059,0.7595145031886443,0.6072205306655069,0.03529592306511842,0.6425164537306253,3.0667846871453284,54.2833586330337,24.765824166665816,20.9508172003005,9.0,8.53,0.0,132.8,0.2538787023977433,0.17760473057383191,0.0,2.1764783007735677,2.1764783007735677,2.607961733745143,9.734755656600942,6.810097260084565,83.4551470833145,30292,414,178.0,7.75,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-02-17
3791,32.64,6.56,12.26,1.66,13.92,1.628823793602475,0.5398066241514091,0.5332753371030883,0.04245741470151926,0.5757327518046076,2.7443631695584916,59.35161248591299,19.66964978028955,20.978737733797473,6.0,8.18,0.0,124.6,0.1692524682651622,0.1703173148996419,0.0,2.0420873213583324,2.0420873213583324,2.3816571045231365,7.106500257477261,7.151210582589024,85.7422891599337,30293,414,160.0,8.05,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-02-17
3803,29.04,13.12,14.15,1.26,15.41,1.449174110484555,1.0796132483028182,0.6154849934754242,0.032226712363803776,0.647711705839228,3.1764990646266016,45.62173893335952,33.98751979263457,20.390741274005904,10.0,9.22,0.0,143.4,0.2820874471086036,0.19197135004580662,0.0,2.350203225383506,2.350203225383506,2.8242620225379165,9.98800553410113,6.797221664061425,83.21477280183744,30322,414,184.0,8.1,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-01-17
3804,28.4,11.42,11.73,1.47,13.200000000000001,1.417236389041369,0.9397243365562642,0.5102218355806873,0.03759783109110441,0.5478196666717917,2.904780392269425,48.78979467133215,32.35095978536551,18.859245543302336,7.0,8.64,0.0,132.8,0.19746121297602254,0.1798950612142917,0.0,2.1764783007735677,2.1764783007735677,2.553834574963882,7.73195002181436,7.04411565956013,85.22393431862551,30323,414,226.0,8.04,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-01-17
3814,23.68,15.07,15.75,1.42,17.17,1.181695693397874,1.2400740588356305,0.685080469769465,0.03631899329888997,0.721399463068355,3.1431692153018593,37.59567533446932,39.452984357271966,22.95134030825872,11.0,13.87,9.23,141.0,0.310296191819464,0.28878987257433164,0.3076256499133449,2.310869280188803,2.618494930102148,3.2175809944959433,9.643772521974201,8.97537227713432,81.38085520089147,30352,414,243.0,8.4,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-07-17
3815,19.36,14.34,11.39,1.32,12.71,0.96611607365637,1.1800041143797573,0.49543279686820363,0.0337613177144611,0.5291941145826647,2.675314302618792,36.11224567934561,44.10712091751925,19.78063340313514,8.0,16.32,0.0,153.0,0.22566995768688292,0.33980178229366204,0.0,2.507539006162318,2.507539006162318,3.073010746142863,7.343611081417012,11.057617768508278,81.59877115007471,30353,414,210.0,7.96,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-07-17
3823,28.32,9.23,10.52,1.08,11.6,1.4132441738609711,0.7595145031886443,0.45759025663331887,0.02762289631183181,0.48521315294515066,2.657971829994766,53.170020762174666,28.574964362588442,18.255014875236885,8.0,5.38,0.0,153.0,0.22566995768688292,0.11201798950612143,0.0,2.507539006162318,2.507539006162318,2.8452269533553225,7.931527480461781,3.9370493581898884,88.13142316134834,30379,414,162.0,7.81,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-06-17
3824,29.12,8.51,7.4,2.43,9.83,1.4531663256649532,0.7002674346842214,0.32187907785993913,0.06215151670162157,0.3840305945615607,2.537464354910735,57.268442918327175,27.597133860383074,15.134423221289762,6.0,6.01,0.0,88.0,0.1692524682651622,0.12513533771966354,0.0,1.442244657139111,1.442244657139111,1.7366324631239367,9.746015455723017,7.205631610419407,83.04835293385757,30380,414,160.0,7.72,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-06-17
3834,30.64,8.99,10.55,1.53,12.08,1.5290184140925196,0.7397654803538367,0.45889517181383216,0.03913243644176173,0.4980276082555939,2.76681150270195,55.262832780597655,26.73711164029112,18.00005557911124,7.0,7.41,0.0,118.0,0.19746121297602254,0.15428500041642376,0.0,1.9339189720728989,1.9339189720728989,2.285665185465345,8.639113647601928,6.750113769835123,84.61077258256296,30407,414,156.0,7.81,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-03-17
3842,27.6,11.91,12.05,1.34,13.39,1.377314237237387,0.9800452581773298,0.5241409308394955,0.03427285283134687,0.5584137836708424,2.9157732790855593,47.23667121571737,33.61184716270842,19.151481621574202,8.0,6.94,0.0,123.0,0.22566995768688292,0.14449904222536855,0.0,2.01586469122853,2.01586469122853,2.3860336911407813,9.457953528685856,6.056035284073563,84.48601118724059,30437,414,154.0,7.68,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-05-17
3855,33.04,20.66,17.96,1.61,19.57,1.6487848695044662,1.7000617156963589,0.781209221400609,0.04117857690930483,0.8223877983099138,4.171234383510739,39.527504760275754,40.75680144987427,19.71569378984998,22.0,21.8,0.0,201.0,0.620592383638928,0.4539018905638378,0.0,3.294217910056379,3.294217910056379,4.368712184259145,14.205384961613563,10.38983277953824,75.40478225884819,30463,414,326.0,7.96,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-11-17
3856,28.0,12.64,18.35,4.99,23.340000000000003,1.397275313139378,1.040115202633203,0.7981731187472816,0.12762801166300067,0.9258011304102822,3.3631916461828633,41.546110365885625,30.926432747705807,27.52745688640857,10.0,24.6,0.0,166.0,0.2820874471086036,0.5122012159573582,0.0,2.7205978759669596,2.7205978759669596,3.514886539032921,8.025506484377631,14.57233996800034,77.40215354762204,30464,414,228.0,7.75,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-11-17
3869,38.8,24.54,16.9,1.54,18.439999999999998,1.9362243624931381,2.0193375848590827,0.7351022183558069,0.03938820400020462,0.7744904223560115,4.730052369708233,40.93452273156485,42.691653855486656,16.373823412948493,20.0,22.99,12.57,201.0,0.5641748942172072,0.4786791038560839,0.41894414078122916,3.294217910056379,3.713162050837608,4.756016048910899,11.862342103458632,10.064707497479928,78.07295039906144,30490,414,314.0,8.36,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-10-17
3870,43.84,13.85,18.63,3.17,21.799999999999997,2.1877339188582265,1.1396831927586917,0.8103523270987386,0.08107831602639522,0.8914306431251339,4.218847754742052,51.856195009625054,27.014086760482634,21.129718229892312,26.0,25.12,0.0,208.0,0.7334273624823695,0.5230282335304406,0.0,3.4089419168742627,3.4089419168742627,4.665397512887073,15.720576016436913,11.21079676674275,73.06862721682033,30491,414,279.0,8.23,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-10-17
3883,40.64,23.81,16.01,1.14,17.150000000000002,2.0280453116422974,1.9592676404032092,0.6963897346672467,0.02915750166248913,0.7255472363297358,4.712860188375243,43.03215522167793,41.572793634658325,15.395051143663737,16.0,13.7,0.0,235.0,0.45133991537376583,0.28525027067543934,0.0,3.851448800314672,3.851448800314672,4.588038986363877,9.837316481293955,6.2172590843982025,83.94542443430785,30517,414,282.0,8.0,India,23,Madhya Pradesh,Khargone,2017,kogaon,22.10166667,75.68388889,2022-09-17
3884,42.48,20.9,20.37,2.78,23.150000000000002,2.1198662607914565,1.7198107385311663,0.8860374075685081,0.07110338124712261,0.9571407888156307,4.796817788138253,44.19317877851311,35.85315962561633,19.953661595870567,22.0,14.9,0.0,235.0,0.620592383638928,0.31023569584409094,0.0,3.851448800314672,3.851448800314672,4.782276879797691,12.976922901736746,6.487196447254119,80.53588065100914,30518,414,292.0,8.02,India,23,Madhya Pradesh,Khargone,2017,Mandleshwar,22.17166667,75.66083333,2022-09-17
3899,29.68,8.02,11.14,1.83,12.97,1.4811118319277408,0.6599465130631557,0.4845585036972597,0.046805463195048344,0.531363966892308,2.6724223118832047,55.42207252730313,24.694694028284175,19.883233444412685,10.0,3.75,0.0,100.8,0.2820874471086036,0.07807945365203632,0.0,1.6520256981775272,1.6520256981775272,2.0121925989381673,14.018908888615384,3.8803171074796117,82.100774003905,30544,415,160.0,7.72,India,23,Madhya Pradesh,Mandla,2017,Bamni,22.48416667,80.37805556,2022-04-17
3900,31.44,10.94,10.01,0.84,10.85,1.5689405658965017,0.9002262908866488,0.4354066985645933,0.021484474909202515,0.4568911734737958,2.9260580302569466,53.61959843833747,30.765838598477732,15.614562963184797,6.0,6.75,0.0,126.3,0.1692524682651622,0.14054301657366536,0.0,2.069948865871247,2.069948865871247,2.3797443507100744,7.112212209461079,5.905803139388891,86.98198465115003,30545,415,172.0,7.87,India,23,Madhya Pradesh,Mandla,2017,Manot,22.73555556,80.51222222,2022-04-17
3901,32.4,13.61,9.75,1.67,11.42,1.6168471480612803,1.1199341699238838,0.4240974336668117,0.042713182259962144,0.4668106159267738,3.203591933911938,50.4698220439996,34.95870238867536,14.571475567325042,7.0,4.61,0.0,121.6,0.19746121297602254,0.09598567502290331,0.0,1.9929198898649534,1.9929198898649534,2.286366777863879,8.636462657164211,4.198174848944464,87.16536249389132,30546,415,173.0,7.88,India,23,Madhya Pradesh,Mandla,2017,Mohgaon,22.76583333,80.62277778,2022-04-17
3920,14.88,5.1,5.34,1.59,6.93,0.7425520235540696,0.4196667352396626,0.23227490213136148,0.040667041792419055,0.2729419439237805,1.4351607027175126,51.73999135762488,29.24179392907102,19.0182147133041,5.0,13.7,0.0,69.0,0.1410437235543018,0.28525027067543934,0.0,1.130850924347712,1.130850924347712,1.5571449185774533,9.057841814951548,18.31880047080222,72.62335771424623,30571,415,90.0,7.72,India,23,Madhya Pradesh,Mandla,2017,Bamni,22.48416667,80.37805556,2022-08-17
3921,24.32,8.02,4.59,0.6,5.1899999999999995,1.21363341484106,0.6599465130631557,0.1996520226185298,0.015346053506573226,0.21499807612510302,2.0885780040293187,58.10812009413575,31.59788678181883,10.293993124045414,7.0,14.85,0.0,113.0,0.19746121297602254,0.3091946364620638,0.0,1.8519732529172677,1.8519732529172677,2.358629102355354,8.371863671945517,13.10908256636444,78.51905376169005,30572,415,121.0,7.83,India,23,Madhya Pradesh,Mandla,2017,Manot,22.73555556,80.51222222,2022-08-17
3922,20.48,9.48,5.15,0.85,6.0,1.0220070861819452,0.7800864019749023,0.22401043932144413,0.021740242467645405,0.24575068178908954,2.047844169945937,49.90648708436279,38.09305480482417,12.000458110813058,7.0,13.58,0.0,116.0,0.19746121297602254,0.2827517281585742,0.0,1.9011406844106464,1.9011406844106464,2.381353625545243,8.291973558979974,11.873571615968393,79.83445482505164,30573,415,122.0,7.99,India,23,Madhya Pradesh,Mandla,2017,Mohgaon,22.76583333,80.62277778,2022-08-17
3941,25.52,10.69,8.01,1.78,9.79,1.2735166425470332,0.8796543921003909,0.3484123531970422,0.045526625402833906,0.39393897859987614,2.5471100132473,49.99849381941034,34.53539060053881,15.46611558005086,6.0,12.68,0.0,139.0,0.1692524682651622,0.26401265928208545,0.0,2.2780909925265505,2.2780909925265505,2.7113561200737983,6.242354776345478,9.73729187868171,84.0203533449728,30598,415,155.0,7.81,India,23,Madhya Pradesh,Mandla,2017,Bamni,22.48416667,80.37805556,2022-12-17
3942,28.16,15.07,7.23,0.56,7.790000000000001,1.4052597435001746,1.2400740588356305,0.3144845585036973,0.01432298327280168,0.32880754177649896,2.974141344112304,47.24925889222001,41.69519586856613,11.055545239213862,5.0,8.82,0.0,161.0,0.1410437235543018,0.18364287498958942,0.0,2.6386521568113284,2.6386521568113284,2.9633387553552195,4.759622007420299,6.197161045382268,89.04321694719744,30599,415,167.0,7.72,India,23,Madhya Pradesh,Mandla,2017,Manot,22.73555556,80.51222222,2022-12-17
3943,30.48,12.15,6.21,1.15,7.359999999999999,1.521033983731723,0.9997942810121374,0.2701174423662462,0.029413269220932015,0.2995307115871782,2.820358976331039,53.93051014060673,35.449185348481926,10.620304510911339,4.0,9.04,0.0,155.0,0.11283497884344146,0.18822353627050886,0.0,2.540317293824571,2.540317293824571,2.8413758089385213,3.9711388577491356,6.624380192102264,89.4044809501486,30600,415,161.0,7.65,India,23,Madhya Pradesh,Mandla,2017,Mohgaon,22.76583333,80.62277778,2022-12-17
3961,26.32,8.26,8.76,1.32,10.08,1.3134387943510155,0.6796955358979634,0.3810352327098739,0.0337613177144611,0.414796550424335,2.4079308806733137,54.54636613089771,28.227369039260154,17.226264829842133,6.0,6.03,0.0,104.9,0.1692524682651622,0.1255517614724744,0.0,1.719221187885145,1.719221187885145,2.014025417622782,8.403690776898747,6.233871746299366,85.36243747680189,30625,415,135.0,7.43,India,23,Madhya Pradesh,Mandla,2017,Bamni,22.48416667,80.37805556,2022-02-17
3962,35.36,10.69,9.14,0.48,9.620000000000001,1.7645591097360147,0.8796543921003909,0.3975641583297086,0.012276842805258582,0.4098410011349672,3.054054502971373,57.777590675583134,28.80283869343364,13.419570630983229,5.0,8.3,0.0,116.9,0.1410437235543018,0.17281585741650707,0.0,1.9158909138586602,1.9158909138586602,2.229750494829469,6.325538390118792,7.750457184211726,85.92400442566948,30626,415,166.0,7.65,India,23,Madhya Pradesh,Mandla,2017,Manot,22.73555556,80.51222222,2022-02-17
3963,30.4,10.94,6.94,0.88,7.82,1.5170417685513247,0.9002262908866488,0.3018703784254024,0.022507545142974067,0.32437792356837647,2.74164598300635,55.33324790853607,32.83524920673771,11.831502884726206,5.0,6.38,0.0,100.1,0.1410437235543018,0.13283917714666443,0.0,1.6405532974957389,1.6405532974957389,1.914436198196705,7.367376551235154,6.938814533061573,85.69380891570329,30627,415,146.0,7.54,India,23,Madhya Pradesh,Mandla,2017,Mohgaon,22.76583333,80.62277778,2022-02-17
3984,24.32,8.02,9.62,1.29,10.91,1.21363341484106,0.6599465130631557,0.4184428012179208,0.032994015039132435,0.45143681625705323,2.325016744161269,52.198910734247995,28.384591840917086,19.416497424834912,7.0,7.18,0.0,71.0,0.19746121297602254,0.14949612725909886,0.0,1.1636292120099647,1.1636292120099647,1.510586552245086,13.07182383442702,9.89656150697969,77.03161465859328,30655,415,192.0,7.72,India,23,Madhya Pradesh,Mandla,2017,Bamni,22.48416667,80.37805556,2022-01-17
3985,30.64,13.85,8.69,0.41,9.1,1.5290184140925196,1.1396831927586917,0.3779904306220096,0.010486469896158371,0.38847690051816797,3.0571785073693793,50.0140377935667,37.27892205219507,12.707040154238229,6.0,9.22,0.0,103.5,0.1692524682651622,0.19197135004580662,0.0,1.6962763865215682,1.6962763865215682,2.057500204832537,8.226121575474542,9.330319850997608,82.44355857352787,30656,415,239.0,7.78,India,23,Madhya Pradesh,Mandla,2017,Manot,22.73555556,80.51222222,2022-01-17
3986,29.52,10.45,6.72,0.66,7.38,1.4731274015669444,0.8599053692655831,0.29230100043497176,0.01688065885723055,0.3091816592922023,2.64221443012473,55.75351435414737,32.54487446066177,11.701611185190858,5.0,7.54,0.0,89.3,0.1410437235543018,0.15699175480969435,0.0,1.463550544119575,1.463550544119575,1.7615860224835713,8.006632759009484,8.91195506810162,83.08141217288889,30657,415,130.0,7.99,India,23,Madhya Pradesh,Mandla,2017,Mohgaon,22.76583333,80.62277778,2022-01-17
4006,24.4,6.32,3.83,2.19,6.02,1.217625630021458,0.5200576013166015,0.1665941713788604,0.056013095298992274,0.2226072666778527,1.9602904980159122,62.114550432900906,26.529619045900212,11.355830521198891,4.0,11.3,0.0,84.0,0.11283497884344146,0.23527942033813612,0.0,1.3766880818146061,1.3766880818146061,1.7248024809961837,6.541907266869887,13.640948626317329,79.81714410681278,30685,415,65.0,7.9,India,23,Madhya Pradesh,Mandla,2017,Bamni,22.48416667,80.37805556,2022-07-17
4007,26.56,9.96,7.73,1.92,9.65,1.32541543989221,0.8195844476445177,0.3362331448455851,0.04910737122103433,0.3853405160666194,2.530340403603347,52.38091436253968,32.39028418774736,15.228801449712964,6.0,13.8,0.0,111.5,0.1692524682651622,0.28733238943949363,0.0,1.8273895371705782,1.8273895371705782,2.283974394875234,7.410436327348052,12.580368242490286,80.00919543016167,30686,415,184.0,7.84,India,23,Madhya Pradesh,Mandla,2017,Manot,22.73555556,80.51222222,2022-07-17
