,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
1330,48.16,14.4,8.2,0.24,8.44,2.40331353859973,1.1849413700884592,0.35667681600695955,0.006138421402629291,0.3628152374095888,3.951070146097778,60.82690131364362,29.990390609965527,9.18270807639086,6.0,2.42,0.0,163.8,0.1692524682651622,0.0503872740901141,0.0,2.684541759538482,2.684541759538482,2.9041815018937585,5.827888792583936,1.7349905320055778,92.43712067541048,19838,292,158.0,15.6,India,18,Assam,Karbi Anglong,2013,Bokajan,26.01611111,93.78722222,2022-10-13
1331,58.48,6.2,7.4,0.3,7.7,2.918309296871101,0.5101830898991977,0.32187907785993913,0.007673026753286613,0.32955210461322576,3.7580444913835245,77.65499593105469,13.575759708778055,8.769244360167251,4.0,2.32,0.0,63.44,0.11283497884344146,0.0483051553260598,0.0,1.03972728464665,1.03972728464665,1.2008674188161514,9.396122925433128,4.022521934493016,86.58135514007385,19839,292,148.0,16.2,India,18,Assam,Karbi Anglong,2013,Kheronighat,25.84833333,92.88833333,2022-10-13
1339,12.04,8.26,4.1,0.16,4.26,0.6008283846499325,0.6796955358979634,0.17833840800347978,0.004092280935086194,0.18243068893856598,1.4629546094864618,41.0695164944892,46.46046647589125,12.470017029619552,17.0,1.12,0.0,78.08,0.4795486600846262,0.02331973015740818,0.0,1.2796643503343386,1.2796643503343386,1.782532740576373,26.902656493679135,1.308235726984059,71.7891077793368,19877,293,101.0,7.15,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-04-13
1340,12.04,10.32,4.1,0.26,4.359999999999999,0.6008283846499325,0.8492079818967291,0.17833840800347978,0.006649956519515065,0.18498836452299483,1.6350247310696564,36.74735759237489,51.93854048563321,11.314101921991895,14.0,1.0,0.0,100.04,0.3949224259520451,0.020821187640543016,0.0,1.6395699488658715,1.6395699488658715,2.0553135624584598,19.214704421045095,1.0130419037199263,79.77225367523498,19878,293,113.0,7.27,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-04-13
1349,13.76,2.06,3.35,0.21,3.56,0.6866610110284944,0.1695124459987657,0.14571552849064812,0.005371118727300629,0.15108664721794873,1.007260104245209,68.17117129274611,16.829063842034127,14.999764865219756,11.0,1.21,0.0,65.88,0.310296191819464,0.02519363704505705,0.0,1.079716795594598,1.079716795594598,1.415206624459119,21.92585778335067,1.7802090952397756,76.29393312140957,19904,293,48.0,6.68,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-08-13
1350,8.6,3.1,3.65,0.22,3.87,0.42916313189280897,0.25509154494959885,0.15876468029578078,0.005626886285743517,0.1643915665815243,0.8486462434239321,50.57032128738537,30.05864303604424,19.371035676570386,11.0,1.2,0.0,48.8,0.310296191819464,0.02498542516865162,0.0,0.7997902189589615,0.7997902189589615,1.135071835947077,27.337141314986486,2.2012197270144025,70.46163895799913,19905,293,40.0,6.59,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-08-13
1358,17.2,10.32,4.0,0.12,4.12,0.8583262637856179,0.8492079818967291,0.17398869073510223,0.0030692107013146454,0.17705790143641686,1.8845921471187639,45.54440413528518,45.060570967306134,9.395024897408689,13.0,1.17,0.0,58.56,0.36671368124118475,0.024360789539435327,0.0,0.959748262750754,0.959748262750754,1.350822733531374,27.147431867874133,1.8034038763732079,71.04916425575266,19931,293,93.0,6.7,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-12-13
1359,13.76,6.19,3.9,0.16,4.06,0.6866610110284944,0.5093602139477474,0.16963897346672466,0.004092280935086194,0.17373125440181086,1.3697524793780527,50.13029882160012,37.18629618243338,12.683404995966496,12.0,1.14,0.0,53.68,0.3385049365303244,0.02373615391021904,0.0,0.8797692408548577,0.8797692408548577,1.2420103312954012,27.25459909639141,1.911107606122932,70.83429329748566,19932,293,72.0,7.02,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-12-13
1369,10.32,10.32,3.65,1.25,4.9,0.5149957582713708,0.8492079818967291,0.15876468029578078,0.03197094480536089,0.19073562510114167,1.5549393652692416,33.11998974199216,54.61357534990997,12.26643490809787,13.0,1.1,0.0,87.84,0.36671368124118475,0.02290330640459732,0.0,1.439622394126131,1.439622394126131,1.829239381771913,20.047331415200752,1.252067205245263,78.700601379554,19958,293,103.0,7.2,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-02-13
1370,6.88,20.64,3.6,1.25,4.85,0.3433305055142472,1.6984159637934582,0.15658982166159202,0.03197094480536089,0.1885607664669529,2.2303072357746583,15.393865921570995,76.15165913244877,8.45447494598024,11.0,1.0,0.0,85.4,0.310296191819464,0.020821187640543016,0.0,1.3996328831781828,1.3996328831781828,1.7307502626381899,17.928420900337073,1.2030151368462132,80.86856396281671,19959,293,96.0,7.48,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-02-13
1380,18.92,9.29,3.0,0.5,3.5,0.9441588901641799,0.7644517588973462,0.13049151805132667,0.012788377922144356,0.14327989597347102,1.8518905450349972,50.983514803048855,41.279532472741224,7.736952724209913,17.0,1.12,0.0,82.96,0.4795486600846262,0.02331973015740818,0.0,1.3596433722302346,1.3596433722302346,1.862511762472269,25.7474164591627,1.2520581414451812,73.00052539939212,19988,293,93.0,7.11,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-01-13
1381,12.04,13.42,3.1,0.3,3.4,0.6008283846499325,1.1042995268463278,0.13484123531970424,0.007673026753286613,0.14251426207299084,1.8476421735692512,32.518655032065006,59.76804073015157,7.713304237783425,12.0,1.0,0.0,80.52,0.3385049365303244,0.020821187640543016,0.0,1.3196538612822866,1.3196538612822866,1.678979985453154,20.16134435569001,1.2401093414418165,78.59854630286817,19989,293,87.0,6.94,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-01-13
1392,13.76,6.19,3.9,0.21,4.11,0.6866610110284944,0.5093602139477474,0.16963897346672466,0.005371118727300629,0.17501009219402527,1.371031317170267,50.08353948075561,37.151610438705276,12.76485008053911,11.0,1.21,0.0,46.36,0.310296191819464,0.02519363704505705,0.0,0.7598007080110135,0.7598007080110135,1.0952905368755346,28.330034942566577,2.3001784637823435,69.36978659365107,20018,293,54.0,6.77,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-07-13
1393,15.48,6.19,3.6,0.2,3.8000000000000003,0.7724936374070562,0.5093602139477474,0.15658982166159202,0.005115351168857743,0.16170517283044977,1.4435590241852534,53.51313139710741,35.28502855885861,11.201840044033972,13.0,1.2,0.0,41.48,0.36671368124118475,0.02498542516865162,0.0,0.6798216861151173,0.6798216861151173,1.0715207925249537,34.22366451490438,2.3317723130482095,63.4445631720474,20019,293,43.0,6.81,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-07-13
1401,29.24,10.32,3.7,0.17,3.87,1.4591546484355504,0.8492079818967291,0.16093953892996957,0.0043480484935290815,0.16528758742349864,2.473650217755778,58.98791340674553,34.330156131256665,6.681930461997816,17.0,1.3,0.0,65.88,0.4795486600846262,0.027067543932705922,0.0,1.079716795594598,1.079716795594598,1.5863329996119302,30.23001224849636,1.7062964673449739,68.06369128415866,20045,293,54.0,6.71,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-06-13
1402,17.2,17.54,3.7,0.16,3.8600000000000003,0.8583262637856179,1.4433244188438592,0.16093953892996957,0.004092280935086194,0.16503181986505577,2.4666825024945327,34.79678730106533,58.51277646734993,6.690436231584756,12.0,1.31,0.0,53.68,0.3385049365303244,0.027275755809111353,0.0,0.8797692408548577,0.8797692408548577,1.2455499331942934,27.17714701828184,2.1898564708008865,70.63299651091728,20046,293,38.0,6.41,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-06-13
1411,6.88,13.42,3.7,0.17,3.87,0.3433305055142472,1.1042995268463278,0.16093953892996957,0.0043480484935290815,0.16528758742349864,1.6129176197840738,21.286301377265,68.4659596560278,10.24773896670719,20.0,1.23,0.0,124.44,0.5641748942172072,0.02561006079786791,0.0,2.039465058345352,2.039465058345352,2.6292500133604273,21.45763587906724,0.974044334609924,77.56831978632283,20072,293,115.0,6.6,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-03-13
1412,6.88,10.32,3.8,0.16,3.96,0.3433305055142472,0.8492079818967291,0.1652892561983471,0.004092280935086194,0.16938153713343332,1.3619200245444096,25.209300056300908,62.35373344927553,12.436966494423558,13.0,1.25,0.0,70.76,0.36671368124118475,0.026026484550678772,0.0,1.1596958174904943,1.1596958174904943,1.5524359832823578,23.621823069691544,1.6764932551775995,74.70168367513087,20073,293,99.0,6.78,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-03-13
1421,30.96,19.61,4.1,0.19,4.29,1.5449872748141125,1.6136597407940754,0.17833840800347978,0.004859583610414855,0.18319799161389463,3.3418450072220827,46.23156584088222,48.28649256045044,5.481941598667332,15.0,1.31,0.0,92.72,0.42313117066290545,0.027275755809111353,0.0,1.519601416022027,1.519601416022027,1.9700083424940438,21.478648670452763,1.3845502691922646,77.13680106035497,20102,293,104.0,6.9,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-05-13
1422,18.92,10.32,3.6,0.17,3.77,0.9441588901641799,0.8492079818967291,0.15658982166159202,0.0043480484935290815,0.1609378701551211,1.9543047422160302,48.311753523842796,43.45320172194808,8.235044754209111,18.0,1.3,0.0,63.44,0.5077574047954866,0.027067543932705922,0.0,1.03972728464665,1.03972728464665,1.5745522333748427,32.24773329412999,1.7190629411315401,66.03320376473846,20103,293,89.0,6.71,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-05-13
1431,17.2,10.32,4.0,0.16,4.16,0.8583262637856179,0.8492079818967291,0.17398869073510223,0.004092280935086194,0.17808097167018844,1.8856152173525356,45.51969330151756,45.03612264484397,9.444184053638464,13.0,1.24,0.0,58.56,0.36671368124118475,0.025818272674273342,0.0,0.959748262750754,0.959748262750754,1.352280216666212,27.118172455798184,1.9092398421625476,70.97258770203928,20129,293,62.0,6.83,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-11-13
1432,15.48,7.22,4.0,0.12,4.12,0.7724936374070562,0.5941164369471302,0.17398869073510223,0.0030692107013146454,0.17705790143641686,1.5436679757906033,50.04273260326053,38.487320218121916,11.469947178617543,16.0,1.31,0.0,63.44,0.45133991537376583,0.027275755809111353,0.0,1.03972728464665,1.03972728464665,1.5183429558295272,29.72582140555867,1.7964160010351282,68.47776259340621,20130,293,53.0,6.71,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-11-13
1442,15.48,9.29,4.4,0.18,4.58,0.7724936374070562,0.7644517588973462,0.19138755980861247,0.004603816051971968,0.19599137586058443,1.7329367721649869,44.57713921333477,44.113078513666935,11.309782272998289,13.0,1.14,0.0,56.12,0.36671368124118475,0.02373615391021904,0.0,0.9197587518028058,0.9197587518028058,1.3102085869542095,27.988954193444087,1.811631685714833,70.19941412084108,20156,293,55.0,6.91,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-10-13
1443,13.76,3.1,4.25,0.17,4.42,0.6866610110284944,0.25509154494959885,0.1848629839060461,0.0043480484935290815,0.18921103239957518,1.1309635883776685,60.71468773044125,22.55523940567526,16.73007286388348,12.0,1.13,0.0,58.56,0.3385049365303244,0.023527942033813608,0.0,0.959748262750754,0.959748262750754,1.3217811413148919,25.60975686138053,1.7800179847026942,72.61022515391679,20157,293,47.0,6.81,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-10-13
1452,13.76,7.22,4.1,0.2,4.3,0.6866610110284944,0.5941164369471302,0.17833840800347978,0.005115351168857743,0.18345375917233753,1.4642312071479622,46.89566836688152,40.5753158412976,12.52901579182087,17.0,1.27,0.0,61.0,0.4795486600846262,0.026442908303489634,0.0,0.999737773698702,0.999737773698702,1.5057293420868179,31.848264271719046,1.7561528200574161,66.39558290822353,20183,293,50.0,6.45,India,18,Assam,Karimganj,2013,Badarpurghat,24.86666667,92.51666667,2022-09-13
1453,15.48,2.06,3.76,0.2,3.96,0.7724936374070562,0.1695124459987657,0.1635493692909961,0.005115351168857743,0.16866472045985384,1.1106708038656758,69.55198918693115,15.262168178796072,15.185842634272763,9.0,1.24,0.0,43.92,0.2538787023977433,0.025818272674273342,0.0,0.7198111970630655,0.7198111970630655,0.9995081721350821,25.400362846001016,2.583097706857372,72.01653944714162,20184,293,39.0,6.7,India,18,Assam,Karimganj,2013,FAKIRABAZAR,24.85166667,92.34555556,2022-09-13
1461,51.3,3.82,12.08,7.0,19.08,2.5600079844303605,0.3143386134540218,0.5254458460200088,0.179037290910021,0.7044831369300297,3.578829734814412,71.53198598767972,8.78327936074116,19.684734651579124,24.0,45.2,0.0,96.0,0.6770098730606487,0.9411176813525445,0.0,1.5733578077881212,1.5733578077881212,3.1914853622013144,21.213002606212296,29.488390969884076,49.29860642390363,20205,294,83.96,13.7,India,18,Assam,Kokrajhar,2013,Kokrajhar,26.39694444,90.255,2022-04-13
1472,21.64,6.56,5.8,0.54,6.34,1.0798942062977195,0.5398066241514091,0.25228360156589824,0.013811448155915906,0.26609504972181414,1.8857958801709427,57.26463917186147,28.624870264457094,14.110490563681434,13.0,2.5,0.0,102.46,0.36671368124118475,0.052052969101357545,0.0,1.6792316769371967,1.6792316769371967,2.097998327279739,17.47921704573831,2.4810777217753714,80.03970523248633,20320,295,115.0,13.72,India,18,Assam,Lakhimpur,2013,Badatighat,26.93472222,93.96222222,2022-04-13
1473,18.44,5.0,8.5,0.4,8.9,0.9202055990817906,0.41143797572515944,0.3697259678120922,0.010230702337715485,0.3799566701498077,1.7116002449567578,53.76288077740014,24.038205003619527,22.198914218980324,11.0,2.0,0.0,108.94,0.310296191819464,0.04164237528108603,0.0,1.785433328962895,1.785433328962895,2.137371896063445,14.517650970846923,1.9482980644492356,83.53405096470384,20321,295,79.0,13.63,India,18,Assam,Lakhimpur,2013,Chouldhowaghat,27.4475,94.25277778,2022-04-13
1474,58.48,2.06,8.2,0.42,8.62,2.918309296871101,0.1695124459987657,0.35667681600695955,0.010742237454601258,0.3674190534615608,3.4552407963314273,84.46037393311606,4.905951740866921,10.633674326017013,20.0,2.62,0.0,151.28,0.5641748942172072,0.054551511618222706,0.0,2.479349678772781,2.479349678772781,3.098076084608211,18.210491892698432,1.760818976952963,80.02868913034861,20322,295,224.0,13.56,India,18,Assam,Lakhimpur,2013,Ranganadi NT Road crossing,27.204275,94.05960556,2022-04-13
1489,41.6,18.58,7.0,0.7,7.7,2.0759518938070762,1.5289035177946924,0.3044802087864289,0.017903729091002095,0.32238393787743097,3.9272393494791995,52.8603354435826,38.930744518982365,8.208920037435027,16.0,2.0,0.2,191.8,0.45133991537376583,0.04164237528108603,0.006665777896280496,3.143437786810017,3.150103564706298,3.6430858553611496,12.388945341751304,1.1430522621311625,86.46800239611754,20431,295,282.0,14.28,India,18,Assam,Lakhimpur,2013,Badatighat,26.93472222,93.96222222,2022-01-13
1490,38.4,45.4,6.0,1.3,7.3,1.916263286591147,3.7358568195844475,0.26098303610265333,0.03324978259757533,0.29423281870022866,5.946352924875823,32.225858619569976,62.82601902009479,4.948122360335232,18.0,2.4,0.2,131.76,0.5077574047954866,0.04997085033730324,0.006665777896280496,2.159433591189196,2.166099369085477,2.7238276242182664,18.641319306731535,1.8345819644752586,79.52409872879322,20432,295,192.0,14.6,India,18,Assam,Lakhimpur,2013,Chouldhowaghat,27.4475,94.25277778,2022-01-13
1491,49.8,4.12,6.5,0.8,7.3,2.4851539497978936,0.3390248919975314,0.28273162244454114,0.02046140467543097,0.3031930271199721,3.1273718689153975,79.46461290705952,10.840568573481109,9.694818519459355,16.0,2.2,0.2,167.8,0.45133991537376583,0.04580661280919464,0.006665777896280496,2.750098334862987,2.7567641127592677,3.253910640942228,13.870691766848037,1.4077403427381925,84.72156789041378,20433,295,192.0,14.52,India,18,Assam,Lakhimpur,2013,Ranganadi NT Road crossing,27.204275,94.05960556,2022-01-13
1509,34.4,8.26,7.5,0.34,7.84,1.7166525275712359,0.6796955358979634,0.3262287951283167,0.008696096987058163,0.33492489211537485,2.7312729555845743,62.8517381999933,24.885668585712192,12.2625932142945,14.0,2.44,0.0,136.64,0.3949224259520451,0.05080369784292496,0.0,2.239412613085092,2.239412613085092,2.685138736880062,14.707710276859531,1.892032510094998,83.40025721304548,20461,295,180.0,14.8,India,18,Assam,Lakhimpur,2013,Badatighat,26.93472222,93.96222222,2022-07-13
1510,14.4,5.8,7.8,0.34,8.14,0.7185987324716802,0.4772680518411849,0.3392779469334493,0.008696096987058163,0.34797404392050746,1.5438408282333724,46.54616715208766,30.914330228416485,22.539502619495853,4.0,2.4,0.0,127.8,0.11283497884344146,0.04997085033730324,0.0,2.094532581617936,2.094532581617936,2.2573384107986807,4.99858498414151,2.2137066422230767,92.78770837363541,20462,295,136.0,15.22,India,18,Assam,Lakhimpur,2013,Chouldhowaghat,27.4475,94.25277778,2022-07-13
1511,14.4,11.6,7.7,0.36,8.06,0.7185987324716802,0.9545361036823699,0.3349282296650718,0.009207632103943935,0.3441358617690157,2.017270697923066,35.622325412822995,47.3181960490051,17.05947853817189,4.0,2.42,0.0,123.8,0.11283497884344146,0.0503872740901141,0.0,2.0289760062934312,2.0289760062934312,2.192198259226987,5.1471156118529775,2.2984816212691306,92.55440276687789,20463,295,138.0,14.8,India,18,Assam,Lakhimpur,2013,Ranganadi NT Road crossing,27.204275,94.05960556,2022-07-13
1522,134.16,14.4,7.66,0.28,7.94,6.69494485752782,1.1849413700884592,0.3331883427577208,0.00716149163640084,0.34034983439412164,8.2202360620104,81.44467880269677,14.414931166814466,4.140390030488774,4.0,2.2,0.0,99.8,0.11283497884344146,0.04580661280919464,0.0,1.6356365543464009,1.6356365543464009,1.794278145999037,6.288600186935678,2.552927087215341,91.15847272584898,20599,295,162.0,15.8,India,18,Assam,Lakhimpur,2013,Badatighat,26.93472222,93.96222222,2022-10-13
1523,12.6,8.26,7.3,0.22,7.52,0.6287738909127202,0.6796955358979634,0.31752936059156156,0.005626886285743517,0.3231562468773051,1.6316256736879886,38.536650964279865,41.65756563278617,19.805783402933965,4.0,2.4,0.0,115.8,0.11283497884344146,0.04997085033730324,0.0,1.8978628556444213,1.8978628556444213,2.060668684825166,5.475648738410112,2.424982274214689,92.09936898737519,20600,295,188.0,16.4,India,18,Assam,Lakhimpur,2013,Chouldhowaghat,27.4475,94.25277778,2022-10-13
1524,55.04,17.6,7.2,0.24,7.44,2.7466440441139777,1.4482616745525614,0.31317964332318404,0.006138421402629291,0.3193180647258133,4.514223783392352,60.84421543785159,32.08218608657944,7.0735984755689705,6.0,2.6,0.0,117.12,0.1692524682651622,0.054135087865411845,0.0,1.919496525501508,1.919496525501508,2.142884081632082,7.898349225509886,2.526272341534266,89.57537843295584,20601,295,180.0,16.8,India,18,Assam,Lakhimpur,2013,Ranganadi NT Road crossing,27.204275,94.05960556,2022-10-13
1537,15.92,4.9,2.01,0.18,2.19,0.7944508208992465,0.40320921621065625,0.08742931709438886,0.004603816051971968,0.09203313314636083,1.2896931702562635,61.59998666515293,31.263964601017317,7.136048733829748,9.0,1.0,0.0,38.13,0.2538787023977433,0.020821187640543016,0.0,0.6249180542808445,0.6249180542808445,0.8996179443191308,28.220724586578754,2.3144477910899584,69.46482762233128,20651,296,91.5,6.728,India,18,Assam,Marigaon,2013,Dharamtul,26.16621389,92.35544167,2022-04-13
1541,6.88,8.26,3.4,0.37,3.77,0.3433305055142472,0.6796955358979634,0.1478903871248369,0.009463399662386823,0.15735378678722373,1.1803798281994342,29.086442966241446,57.58278137765021,13.330775656108349,3.0,1.0,0.02,41.48,0.0846262341325811,0.020821187640543016,0.0006665777896280496,0.6798216861151173,0.6804882639047454,0.7859356856778694,10.767577509804887,2.6492228333651426,86.58319965682998,20725,296,76.0,6.9,India,18,Assam,Marigaon,2013,Dharamtul,26.16621389,92.35544167,2022-01-13
1546,17.2,9.1,3.7,0.2,3.9000000000000004,0.8583262637856179,0.7488171158197902,0.16093953892996957,0.005115351168857743,0.16605489009882732,1.7731982697042354,48.40554372573262,42.229745461272685,9.364710812994693,2.0,1.2,0.0,31.72,0.05641748942172073,0.02498542516865162,0.0,0.519863642323325,0.519863642323325,0.6012665569136975,9.38310783678238,4.1554656385517035,86.46142652466591,20745,296,49.0,7.1,India,18,Assam,Marigaon,2013,Dharamtul,26.16621389,92.35544167,2022-07-13
1549,17.2,7.8,3.8,0.14,3.94,0.8583262637856179,0.6418432421312487,0.1652892561983471,0.00358074581820042,0.16887000201654753,1.6690395079334142,51.42635987379279,38.45584475864036,10.11779536756685,4.0,1.11,0.0,43.9,0.11283497884344146,0.02311151828100275,0.0,0.7194834141864429,0.7194834141864429,0.8554299113108871,13.190441128079057,2.70174306222072,84.10781580970023,20837,296,55.0,7.9,India,18,Assam,Marigaon,2013,Dharamtul,26.16621389,92.35544167,2022-10-13
1553,16.83,3.78,1.09,0.2,1.29,0.8398622685762761,0.3110471096482205,0.04741191822531536,0.005115351168857743,0.052527269394173105,1.2034366476186698,69.7886565311248,25.846571172958104,4.364772295917093,8.5,1.16,0.0,41.47,0.2397743300423131,0.0241525776630299,0.0,0.6796577946768061,0.6796577946768061,0.9435847023821491,25.411002259467026,2.559661851453816,72.02933588907915,20871,297,116.5,6.745,India,18,Assam,Nagaon,2013,Kampur,26.15279444,92.65360833,2022-04-13
1557,28.9,6.19,3.25,0.3,3.55,1.442187733918858,0.5093602139477474,0.14136581122227057,0.007673026753286613,0.14903883797555717,2.1005867858421627,68.6564222739628,24.248472730610644,7.095104995426545,5.0,1.1,0.006,34.16,0.1410437235543018,0.02290330640459732,0.00019997333688841486,0.559853153271273,0.5600531266081614,0.7240001565670605,19.481173073646655,3.1634394270294472,77.35538749932391,20908,297,88.0,6.73,India,18,Assam,Nagaon,2013,Kampur,26.15279444,92.65360833,2022-01-13
1562,20.9,2.3,3.75,0.17,3.92,1.0429662158790358,0.18926146883357334,0.16311439756415835,0.0043480484935290815,0.16746244605768743,1.3996901307702967,74.5140794345,13.521669166118672,11.964251399381316,7.0,1.22,0.0,45.9,0.19746121297602254,0.02540184892146248,0.0,0.7522617018486955,0.7522617018486955,0.9751247637461804,20.249840873431104,2.6049844969452995,77.1451746296236,20918,297,78.0,7.3,India,18,Assam,Nagaon,2013,Kampur,26.15279444,92.65360833,2022-07-13
1565,20.64,3.9,3.7,0.12,3.8200000000000003,1.0299915165427416,0.32092162106562433,0.16093953892996957,0.0030692107013146454,0.1640087496312842,1.51492188723965,67.9897442381994,21.18403752489034,10.826218236910268,2.0,1.17,0.0,39.04,0.05641748942172073,0.024360789539435327,0.0,0.6398321751671693,0.6398321751671693,0.7206104541283254,7.8291244733557495,3.3805767595896117,88.79029876705464,20964,297,77.0,8.2,India,18,Assam,Nagaon,2013,Kampur,26.15279444,92.65360833,2022-10-13
1569,27.52,12.38,4.0,0.15,4.15,1.3733220220569888,1.0187204278954949,0.17398869073510223,0.0038365133766433065,0.17782520411174554,2.5698676540642293,53.43940649570373,39.640968525534575,6.919624978761694,10.0,1.2,0.0,136.64,0.2820874471086036,0.02498542516865162,0.0,2.239412613085092,2.239412613085092,2.5464854853623473,11.077520320853685,0.981172887584567,87.94130679156174,20982,298,171.0,7.4,India,18,Assam,Nalbari,2013,Pagladiya N T Road Crossing,26.44944444,91.46416667,2022-04-13
1574,24.08,16.51,3.6,0.28,3.88,1.201656769299865,1.3585681958444766,0.15658982166159202,0.00716149163640084,0.16375131329799286,2.7239762784423345,44.114068790166364,49.874450324558396,6.011480885275243,11.0,1.2,0.0,131.76,0.310296191819464,0.02498542516865162,0.0,2.159433591189196,2.159433591189196,2.4947152081773116,12.43814086683556,1.0015341665755293,86.56032496658892,21019,298,168.0,7.05,India,18,Assam,Nalbari,2013,Pagladiya N T Road Crossing,26.44944444,91.46416667,2022-01-13
1580,32.68,11.35,3.25,0.2,3.45,1.630819901192674,0.9339642048961119,0.14136581122227057,0.005115351168857743,0.14648116239112832,2.7112652684799143,60.14977288102105,34.447540628134256,5.402686490844689,11.0,1.21,0.0,82.96,0.310296191819464,0.02519363704505705,0.0,1.3596433722302346,1.3596433722302346,1.6951332010947557,18.305121486563277,1.4862334729085847,80.20864504052813,21029,298,103.0,6.97,India,18,Assam,Nalbari,2013,Pagladiya N T Road Crossing,26.44944444,91.46416667,2022-07-13
1585,51.6,10.32,4.25,0.3,4.55,2.574978791356854,0.8492079818967291,0.1848629839060461,0.007673026753286613,0.19253601065933273,3.6167227839129157,71.19646556297567,23.480040706298613,5.323493730725718,11.0,1.2,0.0,129.32,0.310296191819464,0.02498542516865162,0.0,2.119444080241248,2.119444080241248,2.4547256972293634,12.640768464260336,1.0178499861248262,86.34138154961485,21075,298,172.0,7.35,India,18,Assam,Nalbari,2013,Pagladiya N T Road Crossing,26.44944444,91.46416667,2022-10-13
1593,12.42,8.945,4.1,0.24,4.34,0.6197914067568241,0.7360625385723103,0.17833840800347978,0.006138421402629291,0.18447682940610907,1.5403307747352433,40.237552668734786,47.786004840345214,11.976442490920011,8.5,1.4,0.0,106.17,0.2397743300423131,0.029149662696760222,0.0,1.7400354005506753,1.7400354005506753,2.0089593932897487,11.935250201830778,1.4509831703978109,86.61376662777141,21099,300,140.5,6.72,India,18,Assam,Sivasagar,2013,Bihubar,26.85583333,94.79944444,2022-04-13
1594,9.22,10.395,3.7,0.22,3.9200000000000004,0.4601027995408953,0.8553795515326065,0.16093953892996957,0.005626886285743517,0.16656642521571308,1.4820487762892147,31.04505107402136,57.71601887991326,11.238930046065395,9.0,1.1,0.0,81.09,0.2538787023977433,0.02290330640459732,0.0,1.3289956732660286,1.3289956732660286,1.6057776820683691,15.810326998113922,1.4263061854923804,82.7633668163937,21100,300,114.0,6.635,India,18,Assam,Sivasagar,2013,Desangpani,27.04722222,94.9125,2022-04-13
1595,9.1,8.745,3.5,0.16,3.66,0.45411447677029787,0.7196050195433038,0.15224010439321445,0.004092280935086194,0.15633238532830065,1.3300518816419025,34.14261376102934,54.10353005590854,11.753856183062107,16.5,1.3,0.0,56.67,0.465444287729196,0.027067543932705922,0.0,0.9287727809099253,0.9287727809099253,1.4212846125718273,32.7481409150677,1.9044421992106815,65.34741688572161,21101,300,119.5,6.775,India,18,Assam,Sivasagar,2013,Nanglamoraghat,26.98500556,94.77708056,2022-04-13
