,Amount of Calcium (Ca),Amount of Magnesium (Mg),Amount of Sodium (Na),Amount of Potassium (K),Total Amount (N+K) (mg/L),Ca Weight (%) (meq/L),Mg Weight (%) (meq/L),Na Weight (%) (meq/L),K Weight (%) (meq/L),Total Amount (Na+K %) (meq/L),Total Weight Amount (Ca + Mg+ Na+K %) (meq/L),Ca Relative Conc (meq%),Mg Relative Conc (meq%),Na+K Relative Conc (meq%),Amount of Chloride (Cl),Amount of Sulfate (SO4),Amount of Carbonate (CO3),Amount of Hydrogencarbonate (HCO3),Cl Weight (%) (meq/L),SO4 Weight (%) (meq/L),CO3 Weight (%) (meq/L),HCO3 Weight (%) (meq/L),Total Amount (CO3+HCO3 %) (meq/L),Total Weight Amount (Cl + SO4+ CO3+HCO3 %) (meq/L),Cl Relative Conc (meq%),SO4 Relative Conc (meq%),CO3 + HCO3 Relative Conc (meq%),ROWID,District LGD Code,Amount of Total Dissolved Solids (TDS),"Amount of Potential of Hydrogen (H+, pH)",Country,State LGD Code,State,District,Year,Surface Water Station,Surface Water Station Latitude,Surface Water Station Longitude,Month
4753,63.64,18.99,12.0,8.0,20.0,3.1758071760067867,1.5626414318041555,0.5219660722053067,0.2046140467543097,0.7265801189596164,5.465028726770559,58.111445241815986,28.593471506371475,13.295083251812535,28.0,22.0,0.0,167.38,0.7898448519040902,0.45806612809194636,0.0,2.7432148944539136,2.7432148944539136,3.99112587444995,19.79002609164626,11.477115543369731,68.73285836498401,32363,433,150.0,8.1,India,23,Madhya Pradesh,Sidhi,2016,KULDAH BRIDGE,24.41666667,81.68333333,2022-06-16
4761,20.84,11.71,8.0,6.0,14.0,1.0399720544937372,0.9635877391483235,0.34797738147020446,0.15346053506573226,0.5014379165359367,2.504997710177997,41.51588842849042,38.466611575459446,20.01749999605014,14.0,11.0,0.0,112.24,0.3949224259520451,0.22903306404597318,0.0,1.8395175036056115,1.8395175036056115,2.46347299360363,16.031124634914008,9.297161553654293,74.6717138114317,32372,433,140.0,7.8,India,23,Madhya Pradesh,Sidhi,2016,KULDAH BRIDGE,24.41666667,81.68333333,2022-03-16
4769,22.44,11.71,9.0,6.0,15.0,1.1198163581017018,0.9635877391483235,0.39147455415398,0.15346053506573226,0.5449350892197122,2.6283391864697374,42.60547359588649,36.66146835647075,20.733058047642764,16.0,12.0,0.0,117.12,0.45133991537376583,0.2498542516865162,0.0,1.919496525501508,1.919496525501508,2.62069069256179,17.222174164039554,9.533908461447524,73.24391737451293,32382,433,142.0,7.77,India,23,Madhya Pradesh,Sidhi,2016,KULDAH BRIDGE,24.41666667,81.68333333,2022-05-16
4777,37.84,15.48,14.0,8.0,22.0,1.8883177803283597,1.2738119728450936,0.6089604175728578,0.2046140467543097,0.8135744643271675,3.975704217500621,47.49643527343379,32.03990798002303,20.46365674654318,44.0,18.0,0.0,110.29,1.241184767277856,0.3747813775297743,0.0,1.8075586731349156,1.8075586731349156,3.423524817942546,36.254586523598725,10.947237057127825,52.798176419273446,32391,433,121.0,7.5,India,23,Madhya Pradesh,Sidhi,2016,KULDAH BRIDGE,24.41666667,81.68333333,2022-11-16
4785,36.81,14.25,12.0,8.0,20.0,1.8369180098807325,1.1725982308167044,0.5219660722053067,0.2046140467543097,0.7265801189596164,3.7360963596570533,49.16677283048846,31.385652775945548,19.447574393565993,40.0,16.0,0.0,107.36,1.1283497884344145,0.33313900224868825,0.0,1.7595384817097155,1.7595384817097155,3.221027272392818,35.030743083283255,10.342632150432179,54.62662476628457,32400,433,88.0,7.8,India,23,Madhya Pradesh,Sidhi,2016,KULDAH BRIDGE,24.41666667,81.68333333,2022-10-16
4793,34.92,14.65,11.0,7.0,18.0,1.7426019262438246,1.2055132688747172,0.47846889952153115,0.179037290910021,0.6575061904315521,3.605621385550094,48.33014173999202,33.434272209110425,18.235586050897556,40.0,14.0,0.0,102.48,1.1283497884344145,0.29149662696760226,0.0,1.6795594598138195,1.6795594598138195,3.099405875215836,36.405357473739656,9.404919481457169,54.18972304480317,32409,433,120.0,8.0,India,23,Madhya Pradesh,Sidhi,2016,KULDAH BRIDGE,24.41666667,81.68333333,2022-09-16
4800,23.44,10.45,18.81,3.9,22.709999999999997,1.1697190478566795,0.8599053692655831,0.8181818181818182,0.09974934779272597,0.9179311659745442,2.9475555830968068,39.6843762528044,29.173508184097958,31.142115563097644,26.33,18.0,0.0,92.54,0.7427362482369534,0.3747813775297743,0.0,1.5166513701324245,1.5166513701324245,2.6341689958991523,28.196226187205063,14.227689192046151,57.57608462074879,32441,435,177.0,7.6,India,23,Madhya Pradesh,Ujjain,2016,Mahidpur,23.48333333,75.63333333,2022-08-16
4806,30.43,17.49,32.06,2.64,34.7,1.5185388492439742,1.4392100390866076,1.3945193562418445,0.0675226354289222,1.4620419916707668,4.419790880001349,34.35770810141838,32.56285372230481,33.0794381762768,38.93,34.2,8.4,103.86,1.098166431593794,0.7120846173065712,0.2799626716437808,1.7021764783007736,1.9821391499445544,3.7923901988449193,28.957105519581607,18.776670647536662,52.26622383288174,33773,466,246.0,8.4,India,27,Maharashtra,Ahmednagar,2016,Kopergaon,19.9,74.5,2022-08-16
4807,31.23,18.2,18.0,1.42,19.42,1.5584610010479565,1.4976342316395803,0.78294910830796,0.03631899329888997,0.81926810160685,3.875363334294387,40.214577746984745,38.645001834705766,21.140420418309493,14.26,12.4,0.0,154.98,0.40225669957686877,0.2581827267427334,0.0,2.539989510947948,2.539989510947948,3.20042893726755,12.568837098451747,8.067128869393478,79.36403403215478,33774,466,208.0,7.9,India,27,Maharashtra,Ahmednagar,2016,Pachegaon,19.53333333,74.88333333,2022-08-16
4808,28.83,17.0,24.8,4.32,29.12,1.4386945456360096,1.398889117465542,1.078729882557634,0.11049158524732725,1.189221467804961,4.026805130906513,35.72794060963489,34.73942919980895,29.532630190556155,21.85,25.0,0.0,204.5,0.616361071932299,0.5205296910135754,0.0,3.351579913465321,3.351579913465321,4.488470676411195,13.732095325286098,11.597038914594636,74.67086576011927,33849,466,237.0,7.3,India,27,Maharashtra,Ahmednagar,2016,Kopergaon,19.9,74.5,2022-07-16
4809,23.9,13.0,19.18,1.1,20.28,1.1926742851439691,1.0697387368854145,0.8342757720748152,0.028134431428717584,0.8624102035035328,3.1248232255329165,38.16773619059897,34.2335760994281,27.598687709972932,19.65,26.25,5.64,135.2,0.5543018335684061,0.5465561755642542,0.18797493667510998,2.2158122459682703,2.4037871826433803,3.5046451917760404,15.81620401600494,15.59519282713116,68.58860315686391,33942,466,153.0,8.3,India,27,Maharashtra,Ahmednagar,2016,Pachegaon,19.53333333,74.88333333,2022-10-16
4810,48.48,26.47,47.78,3.08,50.86,2.419282399321323,2.178152643488994,2.078294910830796,0.07877640800040923,2.1570713188312056,6.754506361641523,35.81730876826613,32.247399393368035,31.93529183836582,66.3,62.0,0.0,190.8,1.870239774330042,1.290913633713667,0.0,3.127048642978891,3.127048642978891,6.2882020510225995,29.74204326061533,20.52913731523204,49.72881942415263,33959,466,371.0,8.2,India,27,Maharashtra,Ahmednagar,2016,Kopergaon,19.9,74.5,2022-09-16
4811,24.83,13.56,34.12,4.1,38.22,1.2390837866160984,1.1158197901666325,1.484123531970422,0.10486469896158371,1.5889882309320058,3.9438918077147367,31.417793566048093,28.292352949032523,40.28985348491938,20.3,7.2,0.0,158.1,0.5726375176304654,0.14991255101190973,0.0,2.591123639701062,2.591123639701062,3.313673708343437,17.281047201136072,4.524058920902433,78.19489387796149,33960,466,190.0,6.9,India,27,Maharashtra,Ahmednagar,2016,Pachegaon,19.53333333,74.88333333,2022-09-16
4814,64.12,7.3,92.0,7.6,99.6,3.199760467089176,0.6006994445587328,4.001739886907352,0.1943833444165942,4.196123231323946,7.996583142971855,40.014096144319154,7.511951465003945,52.4739523906769,120.0,20.0,0.0,244.0,3.3850493653032436,0.41642375281086036,0.0,3.998951094794808,3.998951094794808,7.800424212908911,43.39570865519506,5.338475721893706,51.26581562291124,33972,467,580.0,16.4,India,27,Maharashtra,Akola,2016,GOPALKHEDA,20.87416667,76.99138889,2022-04-16
4820,72.14,14.58,96.0,6.8,102.8,3.5999800389240977,1.199753137214565,4.175728577642453,0.17392193974116324,4.349650517383616,9.149383693522278,39.34669437322721,13.11293937824451,47.540366248528294,140.0,20.0,0.0,244.0,3.949224259520451,0.41642375281086036,0.0,3.998951094794808,3.998951094794808,8.36459910712612,47.2135509298462,4.978406585631739,47.808042484522055,33981,467,726.0,15.2,India,27,Maharashtra,Akola,2016,GOPALKHEDA,20.87416667,76.99138889,2022-08-16
4826,64.12,12.16,104.0,8.0,112.0,3.199760467089176,1.0006171569635878,4.523705959112658,0.2046140467543097,4.728320005866968,8.928697629919732,35.83681069416998,11.206753755559568,52.956435550270456,134.0,20.0,0.0,244.0,3.779971791255289,0.41642375281086036,0.0,3.998951094794808,3.998951094794808,8.195346638860958,46.12339120997394,5.081221956326397,48.795386833699666,33999,467,580.0,14.58,India,27,Maharashtra,Akola,2016,GOPALKHEDA,20.87416667,76.99138889,2022-02-16
4837,60.12,39.36,104.0,7.6,111.6,3.0001497080692645,3.238839744908455,4.523705959112658,0.1943833444165942,4.718089303529252,10.957078756506972,27.380926748268514,29.559336177857052,43.05973707387444,140.0,16.0,0.0,366.0,3.949224259520451,0.33313900224868825,0.0,5.998426642192212,5.998426642192212,10.28078990396135,38.413626738921614,3.2404027838398344,58.34597047723856,34065,467,560.0,16.46,India,27,Maharashtra,Akola,2016,GOPALKHEDA,20.87416667,76.99138889,2022-10-16
4844,53.78,22.99,31.87,3.2,35.07,2.6837666550227057,1.891791812384283,1.386254893431927,0.08184561870172388,1.4681005121336508,6.0436589795406395,44.40632180121273,31.30209395977654,24.29158423901073,20.56,8.29,0.0,247.64,0.5799717912552891,0.1726076455401016,0.0,4.058607578340108,4.058607578340108,4.8111870151354985,12.054650742753454,3.5876311811845136,84.35771807606203,34083,471,,8.1,India,27,Maharashtra,Bhandara,2016,Pauni,20.79611111,79.64222222,2022-04-16
4868,43.2,13.37,31.58,3.31,34.89,2.155796197415041,1.1001851470890762,1.3736407133536321,0.08465906184459564,1.4582997751982278,4.714281119702345,45.729054816127636,23.337283440545878,30.93366174332649,20.56,6.29,14.4,155.0,0.5799717912552891,0.13096527025901558,0.4799360085321957,2.540317293824571,3.0202533023567666,3.7311903638710713,15.543881032474966,3.5100130919919206,80.94610587553312,34315,473,,9.0,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-04-16
4869,109.33,41.17,110.11,10.26,120.37,5.4558610709117215,3.3877802921209628,4.7894736842105265,0.2624175149624022,5.051891199172928,13.895532562205613,39.26341827121538,24.380355894637454,36.35622583414716,102.8,48.29,0.0,441.56,2.899858956276445,1.0054551511618224,0.0,7.236790350072113,7.236790350072113,11.142104457510381,26.026133279712553,9.023925013412446,64.949941706875,34316,473,,7.7,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-04-16
4870,67.01,21.39,72.27,4.77,77.03999999999999,3.3439792404810618,1.760131660152232,3.1435406698564594,0.12200112537725714,3.2655417952337165,8.36965269586701,39.953620084287856,21.029924706689403,39.016455209022745,61.68,30.14,14.4,237.66,1.7399153737658672,0.6275505954859666,0.4799360085321957,3.8950439229054674,4.374979931437663,6.742445900689496,25.805403549295665,9.307462080219167,64.88713437048517,34317,473,,8.5,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-04-16
4887,23.81,7.44,16.91,2.2,19.11,1.1881830430660212,0.6122197078790372,0.7355371900826447,0.05626886285743517,0.7918060529400799,2.5922088038851383,45.83670271026014,23.61768492420277,30.54561236553709,13.92,1.4,0.0,113.46,0.39266572637517627,0.029149662696760222,0.0,1.8595122590795856,1.8595122590795856,2.281327648151522,17.21215831024269,1.2777499418103817,81.51009174794694,34342,473,,8.1,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-08-16
4888,32.46,13.13,18.19,2.34,20.53,1.6198413094465791,1.0804361242542688,0.7912135711178775,0.05984960867563558,0.8510631797935131,3.551340613494361,45.61210781335693,30.42333140754888,23.964560779094203,17.89,15.0,0.0,117.12,0.5046544428772919,0.3123178146081453,0.0,1.919496525501508,1.919496525501508,2.736468782986945,18.44181252915464,11.413169284074208,70.14501818677117,34343,473,,8.0,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-08-16
4889,31.02,13.13,17.97,2.37,20.34,1.547981436199411,1.0804361242542688,0.7816441931274467,0.060616911350964246,0.842261104478411,3.4706786649320907,44.601692799748136,31.130399226268022,24.267907973983846,9.94,2.4,0.0,146.4,0.280394922425952,0.04997085033730324,0.0,2.399370656876885,2.399370656876885,2.7297364296401403,10.271867986277206,1.83061081629375,87.89752119742904,34344,473,,8.2,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-08-16
4906,35.05,13.33,24.57,1.74,26.31,1.7490892759119714,1.096893643283275,1.0687255328403655,0.044503555169062355,1.113229088009428,3.959212007204674,44.177711946950836,27.704847360718016,28.11744069233115,9.9,0.6,0.0,175.68,0.27926657263751764,0.01249271258432581,0.0,2.879244788252262,2.879244788252262,3.1710040734741054,8.806881548138703,0.3939670935407843,90.79915135832053,34369,473,,8.2,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-12-16
4907,53.45,26.27,8.43,4.59,13.02,2.667298767403563,2.1616951244599876,0.36668116572422793,0.11739730932528518,0.4840784750495131,5.3130723669130635,50.20256799086824,40.68634822145194,9.11108378767983,35.8,41.1,0.0,169.54,1.009873060648801,0.8557508120263181,0.0,2.7786154451291463,2.7786154451291463,4.644239317804265,21.744638713541907,18.426070524524686,59.82929076193341,34370,473,,8.2,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-12-16
4908,46.08,30.75,38.9,3.47,42.37,2.2995159439093764,2.5303435507097305,1.6920400173988692,0.08875134277968183,1.780791360178551,6.610650854797658,34.78501579372491,38.27676890352395,26.93821530275113,31.81,33.3,10.8,234.24,0.8973201692524682,0.6933455484300824,0.35995200639914676,3.838993051003016,4.198945057402162,5.789610775084713,15.498799558582393,11.975684987561838,72.52551545385577,34371,473,,8.4,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-12-16
4921,21.16,13.9,22.28,1.82,24.1,1.05594091521533,1.1437975725159433,0.9691170073945194,0.04654969563660546,1.0156667030311248,3.215405190762398,32.840057553211764,35.57242414741328,31.587518299374963,15.9,4.71,10.8,164.7,0.4485190409026798,0.09806779378695761,0.35995200639914676,2.699291988986495,3.059243995385642,3.6058308300752793,12.438715570395077,2.719700352246149,84.84158407735876,34396,473,,8.8,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-02-16
4922,44.97,21.39,51.82,4.43,56.25,2.2441239582813512,1.760131660152232,2.2540234884732495,0.11330502839019899,2.3673285168634486,6.371584135297032,35.22081652896096,27.624710319707297,37.15447315133175,43.74,44.0,0.0,311.68,1.2338504936530323,0.9161322561838927,0.0,5.1081683492854335,5.1081683492854335,7.258151099122358,16.99951512172607,12.622116068852158,70.37836880942177,34397,473,,8.0,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-02-16
4923,41.44,24.06,42.2,3.31,45.510000000000005,2.0679674634462795,1.9798395391894672,1.8355806872553286,0.08465906184459564,1.9202397490999243,5.96804675173567,34.65065790318848,33.173995136912694,32.17534695989884,13.92,28.71,0.0,237.9,0.39266572637517627,0.59777629715999,0.0,3.898977317424938,3.898977317424938,4.889419340960104,8.030927580412259,12.22591591095986,79.74315650862788,34398,473,,8.2,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-02-16
4937,32.62,8.56,26.58,2.18,28.759999999999998,1.6278257398073754,0.704381814441473,1.1561548499347543,0.055757327740549395,1.2119121776753037,3.544119731924152,45.930325805432254,19.874661911014336,34.195012283553396,13.92,9.29,10.8,150.06,0.39266572637517627,0.1934288331806446,0.35995200639914676,2.459354923298807,2.819306929697954,3.4054014892537747,11.530673479009403,5.680059569805104,82.78926695118548,34426,473,,8.7,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-01-16
4938,40.56,26.2,61.7,5.91,67.61,2.0240530964618992,2.1559349927998355,2.683775554588952,0.15115862703974628,2.8349341816286984,7.014922270890433,28.853535624493496,30.733554978167614,40.412909397338886,39.76,60.14,0.0,245.22,1.121579689703808,1.252186224702257,0.0,4.018945850268782,4.018945850268782,6.392711764674847,17.544662280903804,19.58771599279116,62.86762172630503,34427,473,,7.8,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-01-16
4939,36.15,24.06,45.22,4.33,49.55,1.803982234642447,1.9798395391894672,1.9669421487603307,0.11074735280577012,2.077689501566101,5.861511275398016,30.776742547850013,33.77694669801739,35.44631075413258,33.8,49.43,0.0,256.2,0.9534555712270802,1.0291913050720414,0.0,4.198898649534549,4.198898649534549,6.18154552583367,15.424226307845451,16.649417217278202,67.92635647487636,34428,473,,8.2,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-01-16
4956,21.64,6.56,21.01,3.18,24.19,1.0798942062977195,0.5398066241514091,0.9138755980861245,0.08133408358483811,0.9952096816709626,2.6149105121200913,41.29755879952364,20.64340717012721,38.05903403034914,9.94,8.6,0.0,98.82,0.280394922425952,0.17906221370866993,0.0,1.6195751933918971,1.6195751933918971,2.079032329526519,13.486799528981322,8.612767159299045,77.90043331171962,34456,473,,8.1,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-07-16
4957,44.73,4.38,14.23,3.02,17.25,2.2321473127401563,0.3604196667352397,0.6189647672901262,0.0772418026497519,0.6962065699398781,3.288773549415274,67.8717241914397,10.959090412269957,21.169185396290352,9.94,10.6,0.0,201.3,0.280394922425952,0.22070458898975598,0.0,3.2991346532057166,3.2991346532057166,3.8002341646214246,7.378359076825062,5.807657618691567,86.81398330448337,34457,473,,7.7,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-07-16
4958,36.79,7.88,14.04,2.93,16.97,1.8359199560856327,0.6484262497428512,0.6107003044802088,0.07493989462376592,0.6856401991039748,3.169986404932459,57.915704408983096,20.455174468064225,21.629121122952682,7.95,10.9,0.0,153.72,0.2242595204513399,0.2269509452819189,0.0,2.519339189720729,2.519339189720729,2.9705496554539876,7.54942843791872,7.64003203465165,84.81053952742963,34458,473,,8.1,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-07-16
4975,10.1,11.81,38.26,3.77,42.03,0.5040171665252756,0.9718164986628266,1.6642018268812528,0.09642436953296844,1.7606261964142214,3.2364598616023237,15.57310110670565,30.027145097411914,54.39975379588243,21.87,26.0,22.4,84.18,0.6169252468265162,0.5413508786541185,0.7465671243834154,1.379638127704209,2.1262052520876242,3.284481377568259,18.783033785482168,16.482080926119302,64.73488528839853,34483,473,,9.3,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-06-16
4976,23.81,86.63,72.47,5.2,77.67,1.1881830430660212,7.128574367414112,3.1522401043932144,0.1329991303903013,3.285239234783516,11.601996645263648,10.241194506387657,61.44265151398964,28.31615397962271,333.98,55.0,24.8,110.0,9.421156558533145,1.145165320229866,0.8265564591387815,1.802805821423889,2.6293622805626704,13.195684159325682,71.39574155293043,8.678332297159086,19.925926149910477,34484,473,,7.3,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-06-16
4992,41.44,18.71,24.02,2.82,26.84,2.0679674634462795,1.5396009051635466,1.044802087864289,0.07212645148089417,1.116928539345183,4.724496907955009,43.771167676377964,32.58761589135975,23.641216432262283,16.45,7.29,21.6,164.7,0.464033850493653,0.1517864578995586,0.7199040127982935,2.699291988986495,3.4191960017847887,4.035016310178,11.500172857372728,3.76173096293786,84.7380961796894,34510,473,,8.7,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-03-16
4993,79.35,22.99,53.62,4.99,58.61,3.959778432057487,1.891791812384283,2.3323183993040453,0.12762801166300067,2.459946410967046,8.311516655408816,47.64206818355607,22.761090313801844,29.59684150264209,47.29,57.29,0.0,256.2,1.3339915373765867,1.1928458399267095,0.0,4.198898649534549,4.198898649534549,6.725736026837845,19.834134614464983,17.735543517718682,62.43032186781634,34511,473,,8.0,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-03-16
4994,73.18,26.74,47.02,4.54,51.56,3.651878836269275,2.2003702941781524,2.045237059591127,0.11611847153307076,2.1613555311241974,8.013604661571625,45.57098821933986,27.457934189463952,26.971077591196188,37.01,44.43,0.0,248.62,1.044005641748942,0.9250853668693263,0.0,4.074668939294612,4.074668939294612,6.04375994791288,17.274108348884262,15.306454505837717,67.41943714527802,34512,473,,8.2,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-03-16
5010,24.69,7.49,28.67,4.52,33.19,1.2320974100504016,0.6163340876362888,1.2470639408438453,0.11560693641618497,1.3626708772600302,3.2111023749467207,38.369919927291164,19.193847335574755,42.43623273713408,25.84,14.4,18.0,113.46,0.7289139633286318,0.29982510202381946,0.5999200106652446,1.8595122590795856,2.45943226974483,3.4881713350972814,20.89673623524296,8.59548093314796,70.50778283160908,34540,473,,9.0,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-05-16
5011,46.73,16.58,180.25,31.25,211.5,2.331952692250112,1.3643283275046285,7.840365376250544,0.7992736201340223,8.639638996384566,12.335920016139307,18.903759826581044,11.059801990606726,70.03643818281223,333.98,13.4,0.0,278.16,9.421156558533145,0.27900391438327643,0.0,4.558804248066082,4.558804248066082,14.258964720982503,66.07181336713475,1.956691245422002,31.971495387443255,34541,473,,7.7,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-05-16
5025,27.65,8.39,21.63,1.83,23.46,1.3798093717251358,0.6903929232668176,0.9408438451500652,0.046805463195048344,0.9876493083451136,3.0578516033370673,45.123490303431815,22.57771183249652,32.29879786407166,9.94,4.39,7.2,168.36,0.280394922425952,0.09140501374198384,0.23996800426609785,2.759276255408418,2.9992442596745157,3.3710441958424515,8.317746850420008,2.711474796287593,88.97077835329239,34567,473,,8.4,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-11-16
5026,47.92,34.66,40.73,4.56,45.29,2.391336893058536,2.852088047726805,1.7716398434101783,0.11663000664995651,1.888269850060135,7.131694790845476,33.53111656051448,39.991728913972274,26.477154525513242,27.83,51.77,7.2,270.84,0.7850493653032439,1.077912884150912,0.23996800426609785,4.438835715222236,4.678803719488334,6.5417659689424905,12.000572460560692,16.477399058119502,71.5220284813198,34568,473,,8.5,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-11-16
5027,38.71,29.44,37.56,3.2,40.760000000000005,1.9317331204151902,2.422546801069739,1.63375380600261,0.08184561870172388,1.7155994247043338,6.069879346189263,31.824901455874134,39.91095478019082,28.264143763935042,33.8,42.63,7.2,245.22,0.9534555712270802,0.8876072291163489,0.23996800426609785,4.018945850268782,4.25891385453488,6.09997665487831,15.630479019367675,14.550993869894672,69.81852711073765,34569,473,,8.4,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-11-16
5042,23.81,10.5,14.64,1.61,16.25,1.1881830430660212,0.8640197490228348,0.6367986080904742,0.04117857690930483,0.677977184999779,2.730179977088635,43.52031928433731,31.646988706736987,24.8326920089257,7.95,0.44,0.0,128.1,0.2242595204513399,0.009161322561838927,0.0,2.0994493247672743,2.0994493247672743,2.3328701677804533,9.613030487020442,0.3927060617589028,89.99426345122066,34594,473,,8.1,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-10-16
5043,51.94,19.69,25.73,2.62,28.35,2.5919457058735462,1.620242748405678,1.1191822531535451,0.06701110031203643,1.1861933534655815,5.398381807744806,48.01338249463947,30.01348934010543,21.973128165255105,21.87,19.5,0.0,230.58,0.6169252468265162,0.4060131589905888,0.0,3.779008784581094,3.779008784581094,4.801947190398199,12.84739757363633,8.455177512206676,78.697424914157,34595,473,,8.1,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-10-16
5044,42.56,16.63,22.63,2.79,25.419999999999998,2.1238584759718546,1.36844270726188,0.9843410178338409,0.0713591488055655,1.0557001666394064,4.548001349873141,46.698721319225115,30.088880850926977,23.2123978298479,33.8,14.93,7.2,212.28,0.9534555712270802,0.3108603314733072,0.23996800426609785,3.479087452471483,3.719055456737581,4.983371359437968,19.13274172155238,6.237952363003637,74.629305915444,34596,473,,8.3,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-10-16
5058,20.0,2.2,13.04,1.62,14.66,0.9980537950995558,0.18103270931907017,0.5672031317964332,0.041434344467747714,0.608637476264181,1.7877239806828071,55.82818186051054,10.126435136252194,34.04538300323726,6.0,5.0,0.0,84.0,0.1692524682651622,0.10410593820271509,0.0,1.3766880818146061,1.3766880818146061,1.6500464882824835,10.257436349041011,6.309273038184391,83.43329061277458,34621,473,,8.1,India,27,Maharashtra,Chandrapur,2016,Ashti,19.68666667,79.78694444,2022-09-16
5059,38.0,21.0,30.52,2.82,33.339999999999996,1.896302210689156,1.7280394980456697,1.32753371030883,0.07212645148089417,1.3996601617897242,5.02400187052455,37.744854790254394,34.39567783969091,27.859467370054684,27.8,87.7,0.0,202.0,0.7842031029619182,1.8260181560756226,0.0,3.310607053887505,3.310607053887505,5.920828312925046,13.244820851332895,30.84058614044698,55.91459300822012,34622,473,,7.9,India,27,Maharashtra,Chandrapur,2016,Bamni (Balharsha),19.81472222,79.37944444,2022-09-16
5060,38.0,21.0,30.48,2.7,33.18,1.896302210689156,1.7280394980456697,1.325793823401479,0.06905724077957952,1.3948510641810585,5.0191927729158845,37.78101970742807,34.42863377095936,27.790346521612562,29.8,25.8,7.2,216.0,0.8406205923836388,0.5371866411260099,0.23996800426609785,3.5400550675232725,3.7800230717893704,5.157830305299019,16.29794977008079,10.414973144310672,73.28707708560854,34623,473,,8.3,India,27,Maharashtra,Chandrapur,2016,Sakmur/Sirpur,19.56138889,79.61333333,2022-09-16
5071,56.44,13.9,50.31,3.35,53.660000000000004,2.8165078097709464,1.1437975725159433,2.1883427577207484,0.08568213207836718,2.2740248897991155,6.234330272086005,45.177391746179396,18.34675935661055,36.47584889721006,28.78,16.0,10.8,226.92,0.8118476727785613,0.33313900224868825,0.35995200639914676,3.7190245181591712,4.078976524558318,5.223963199585567,15.540838282378552,6.377131490419327,78.08203022720213,34643,475,,8.4,India,27,Maharashtra,Gadchiroli,2016,Tekra,18.97833333,79.94694444,2022-04-16
5079,28.13,10.06,20.66,2.49,23.15,1.4037626628075253,0.8278132071590208,0.898651587646803,0.0636861220522789,0.9623377096990818,3.193913579665628,43.951178633784004,25.918459798955638,30.13036156726035,7.95,1.6,0.0,135.42,0.2242595204513399,0.03331390022486883,0.0,2.219417857611118,2.219417857611118,2.476991278287327,9.05370650341572,1.3449340947176511,89.60135940186663,34661,475,,7.1,India,27,Maharashtra,Gadchiroli,2016,Tekra,18.97833333,79.94694444,2022-08-16
