ROWID,Country,State LGD Code,State,District LGD Code,District,Year,Ground Water Station Name,Ground Water Station Latitude,Ground Water Station Longitude,Amount of Arsenic,Amount of carbonate,Amount of Calcium,Amount of Chloride,Amount of Electrical Conductivity,Amount of Fluorine,Amount of Iron,Amount of Hydrogencarbonate,Amount of Potassium,Amount of Magnesium,Amount of Nitrate,Amount of Sodium,Percentage of Sodium,Amount of Phosphate Ion,Amount of Residual Sodium Carbonate,Amount of Sodium absorption ratio,Amount of Sulfate,Amount of Silicon dioxide,Amount of Hardness Total,Amount of Alkalinity Total,Amount of Total Dissolved Solids,Amount of Potential of Hydrogen,Mark for Deletion
30515,India,9,Uttar Pradesh,124,Baghpat,2014,Khaspur panchi,24.83333333,82.93333333,,,,,,,,,,,,,,,,,,,,,,,No
30516,India,9,Uttar Pradesh,124,Baghpat,2014,Tanda2,26.2125,82.0625,,,,,,,,,,,,,,,,,,,,,,,No
30517,India,9,Uttar Pradesh,124,Baghpat,2015,Baghpat,26.2,82.55,,,,,,,,,,,,,,,,,,,,,,,No
30518,India,9,Uttar Pradesh,124,Baghpat,2015,Baraut,26.17166667,82.05194444,,,,,,,,,,,,,,,,,,,,,,,No
30519,India,9,Uttar Pradesh,124,Baghpat,2015,Binauli,26.17305556,82.18055556,,,,,,,,,,,,,,,,,,,,,,,No
30521,India,9,Uttar Pradesh,124,Baghpat,2015,Burnawa,26.32333333,82.33833333,,,,,,,,,,,,,,,,,,,,,,,No
30522,India,9,Uttar Pradesh,124,Baghpat,2015,Khaspur panchi,26.06666667,82.31666667,,,,,,,,,,,,,,,,,,,,,,,No
30523,India,9,Uttar Pradesh,124,Baghpat,2015,Tanda2,26.2725,82.46666667,,,,,,,,,,,,,,,,,,,,,,,No
30524,India,9,Uttar Pradesh,124,Baghpat,2016,Baghpat,26.28611111,82.24305556,,,56,199,1525,0.38,,232,9.5,54,120,180,,,-6.783178604,4.1,165,30,360,,991,8.06,No
30525,India,9,Uttar Pradesh,124,Baghpat,2016,Baraut,26.16666667,82.37555556,,48,24,28,960,0.63,,378,5.7,22,5.8,148,,,9.6,5.3,46,29,150,,624,8.42,No
30526,India,9,Uttar Pradesh,124,Baghpat,2016,Binauli,26.13472222,82.44166667,,,36,71,850,0.4,,293,6.1,19,28,114,,,2.82,3.8,71,32,170,,553,8.18,No
30528,India,9,Uttar Pradesh,124,Baghpat,2016,Burnawa,26.24027778,82.31111111,,,,,,,,,,,,,,,,,,,,,,,No
30529,India,9,Uttar Pradesh,124,Baghpat,2016,Khaspur panchi,26.41666667,82.13166667,,,,,,,,,,,,,,,,,,,,,,,No
30530,India,9,Uttar Pradesh,124,Baghpat,2016,Tanda2,26.35833333,81.975,,,,,,,,,,,,,,,,,,,,,,,No
30531,India,9,Uttar Pradesh,124,Baghpat,2017,Baghpat,26.44722222,82.01666667,,,,,,,,,,,,,,,,,,,,,,,No
30532,India,9,Uttar Pradesh,124,Baghpat,2017,Baraut,26.13888889,82.22638889,,,,,,,,,,,,,,,,,,,,,,,No
30533,India,9,Uttar Pradesh,124,Baghpat,2017,Binauli,26.33,81.87666667,,,,,,,,,,,,,,,,,,,,,,,No
30535,India,9,Uttar Pradesh,124,Baghpat,2017,Burnawa,26.28583333,81.96944444,,,,,,,,,,,,,,,,,,,,,,,No
30536,India,9,Uttar Pradesh,124,Baghpat,2017,Khaspur panchi,26.34861111,82.23055556,,,,,,,,,,,,,,,,,,,,,,,No
30537,India,9,Uttar Pradesh,124,Baghpat,2017,Tanda2,26.13888889,82.125,,,,,,,,,,,,,,,,,,,,,,,No
30538,India,9,Uttar Pradesh,124,Baghpat,2018,Baghpat,26.03194444,82.4125,,,72,198.52,1676,0.52,,251.32,8,74.4,194,147,,,,,193,34,490,,,7.79,No
30539,India,9,Uttar Pradesh,124,Baghpat,2018,Baraut,26.25833333,82.08333333,,,48,21.27,744,0.77,,323.3,6,38.4,8,50,,,,,85,31,280,,,7.88,No
30540,India,9,Uttar Pradesh,124,Baghpat,2018,Binauli,26.60833333,80.62777778,,,40,49.63,818,0.53,,398.94,5,33.6,10,100,,,,,75,36,240,,,7.82,No
30542,India,9,Uttar Pradesh,124,Baghpat,2018,Burnawa,26.90416667,80.50416667,,,,,,,,,,,,,,,,,,,,,,,No
30543,India,9,Uttar Pradesh,124,Baghpat,2018,Khaspur panchi,26.49583333,80.40833333,,,,,,,,,,,,,,,,,,,,,,,No
30544,India,9,Uttar Pradesh,124,Baghpat,2018,Tanda2,26.485,80.50666667,,,,,,,,,,,,,,,,,,,,,,,No
30545,India,9,Uttar Pradesh,125,Bahraich,2011,Bahraich,26.14444444,80.66666667,,,,,,,,,,,,,,,,,,,,,,,No
30546,India,9,Uttar Pradesh,125,Bahraich,2011,Baisanpurwa,26.8875,80.2125,,,,,,,,,,,,,,,,,,,,,,,No
30548,India,9,Uttar Pradesh,125,Bahraich,2011,Beria,26.25277778,80.66666667,,,,,,,,,,,,,,,,,,,,,,,No
30549,India,9,Uttar Pradesh,125,Bahraich,2011,Bhakraulikapurw,26.96944444,80.31944444,,,,,,,,,,,,,,,,,,,,,,,No
30550,India,9,Uttar Pradesh,125,Bahraich,2011,Bhinga,26.21944444,80.7625,,,,,,,,,,,,,,,,,,,,,,,No
30551,India,9,Uttar Pradesh,125,Bahraich,2011,Bhopatpur,26.5375,80.64166667,,,,,,,,,,,,,,,,,,,,,,,No
30554,India,9,Uttar Pradesh,125,Bahraich,2011,Dhanauli,26.37916667,80.64722222,,,,,,,,,,,,,,,,,,,,,,,No
30555,India,9,Uttar Pradesh,125,Bahraich,2011,Fakharpur,26.64166667,80.46111111,,,,,,,,,,,,,,,,,,,,,,,No
30556,India,9,Uttar Pradesh,125,Bahraich,2011,Gaighat,26.95833333,80.18888889,,,,,,,,,,,,,,,,,,,,,,,No
30557,India,9,Uttar Pradesh,125,Bahraich,2011,Huzurpur,26.775,80.6375,,,,,,,,,,,,,,,,,,,,,,,No
30559,India,9,Uttar Pradesh,125,Bahraich,2011,Jarwal road,26.76388889,80.575,,,,,,,,,,,,,,,,,,,,,,,No
30560,India,9,Uttar Pradesh,125,Bahraich,2011,Jarwal Road,26.45972222,80.94166667,,,,,,,,,,,,,,,,,,,,,,,No
30561,India,9,Uttar Pradesh,125,Bahraich,2011,Kaiserganj,26.70555556,80.44027778,,,,,,,,,,,,,,,,,,,,,,,No
30562,India,9,Uttar Pradesh,125,Bahraich,2011,Kapurpur,26.80416667,80.29166667,,,,,,,,,,,,,,,,,,,,,,,No
30563,India,9,Uttar Pradesh,125,Bahraich,2011,Katarniaghat,26.54166667,80.90416667,,,,,,,,,,,,,,,,,,,,,,,No
30566,India,9,Uttar Pradesh,125,Bahraich,2011,Murthia(jalia),26.57361111,80.75277778,,,,,,,,,,,,,,,,,,,,,,,No
30567,India,9,Uttar Pradesh,125,Bahraich,2011,Nanpara,26.35555556,80.82083333,,,,,,,,,,,,,,,,,,,,,,,No
30568,India,9,Uttar Pradesh,125,Bahraich,2011,Nawabganj aliab,26.38888889,80.99444444,,,,,,,,,,,,,,,,,,,,,,,No
30569,India,9,Uttar Pradesh,125,Bahraich,2011,Phulwari,26.72083333,80.45694444,,,,,,,,,,,,,,,,,,,,,,,No
30570,India,9,Uttar Pradesh,125,Bahraich,2011,Razichauraha,26.8,80.4875,,,,,,,,,,,,,,,,,,,,,,,No
30572,India,9,Uttar Pradesh,125,Bahraich,2011,Sablapur,26.565,80.57166667,,,,,,,,,,,,,,,,,,,,,,,No
30574,India,9,Uttar Pradesh,125,Bahraich,2012,Bahraich,26.6375,80.32083333,,,,,,,,,,,,,,,,,,,,,,,No
30575,India,9,Uttar Pradesh,125,Bahraich,2012,Baisanpurwa,26.40972222,80.84444444,,,,,,,,,,,,,,,,,,,,,,,No
30577,India,9,Uttar Pradesh,125,Bahraich,2012,Beria,26.45972222,80.78194444,,,,,,,,,,,,,,,,,,,,,,,No
30578,India,9,Uttar Pradesh,125,Bahraich,2012,Bhakraulikapurw,26.73333333,80.34166667,,,,,,,,,,,,,,,,,,,,,,,No
30579,India,9,Uttar Pradesh,125,Bahraich,2012,Bhinga,26.45972222,80.40833333,,,,,,,,,,,,,,,,,,,,,,,No
30580,India,9,Uttar Pradesh,125,Bahraich,2012,Bhopatpur,26.85,80.34166667,,,,,,,,,,,,,,,,,,,,,,,No
30583,India,9,Uttar Pradesh,125,Bahraich,2012,Dhanauli,26.39333333,80.59666667,,,,,,,,,,,,,,,,,,,,,,,No
30584,India,9,Uttar Pradesh,125,Bahraich,2012,Fakharpur,26.55555556,80.40416667,,,,,,,,,,,,,,,,,,,,,,,No
30585,India,9,Uttar Pradesh,125,Bahraich,2012,Gaighat,26.64722222,80.7625,,,,,,,,,,,,,,,,,,,,,,,No
30586,India,9,Uttar Pradesh,125,Bahraich,2012,Huzurpur,26.275,80.80833333,,,,,,,,,,,,,,,,,,,,,,,No
30588,India,9,Uttar Pradesh,125,Bahraich,2012,Jarwal road,26.52833333,80.675,,,,,,,,,,,,,,,,,,,,,,,No
30589,India,9,Uttar Pradesh,125,Bahraich,2012,Jarwal Road,26.86388889,80.60138889,,,,,,,,,,,,,,,,,,,,,,,No
30590,India,9,Uttar Pradesh,125,Bahraich,2012,Kaiserganj,26.17916667,80.70416667,,,,,,,,,,,,,,,,,,,,,,,No
30591,India,9,Uttar Pradesh,125,Bahraich,2012,Kapurpur,26.55,80.475,,,,,,,,,,,,,,,,,,,,,,,No
30592,India,9,Uttar Pradesh,125,Bahraich,2012,Katarniaghat,25.45833333,82.73611111,,,,,,,,,,,,,,,,,,,,,,,No
30595,India,9,Uttar Pradesh,125,Bahraich,2012,Murthia(jalia),25.43777778,82.84777778,,,,,,,,,,,,,,,,,,,,,,,No
30596,India,9,Uttar Pradesh,125,Bahraich,2012,Nanpara,25.46388889,82.84722222,,,,,,,,,,,,,,,,,,,,,,,No
30597,India,9,Uttar Pradesh,125,Bahraich,2012,Nawabganj aliab,25.36166667,83.075,,,,,,,,,,,,,,,,,,,,,,,No
30598,India,9,Uttar Pradesh,125,Bahraich,2012,Phulwari,25.45,83.08666667,,,,,,,,,,,,,,,,,,,,,,,No
30599,India,9,Uttar Pradesh,125,Bahraich,2012,Razichauraha,25.46888889,83.00888889,,,,,,,,,,,,,,,,,,,,,,,No
30601,India,9,Uttar Pradesh,125,Bahraich,2012,Sablapur,25.19305556,82.84166667,,,,,,,,,,,,,,,,,,,,,,,No
30603,India,9,Uttar Pradesh,125,Bahraich,2013,Bahraich,25.33916667,82.77333333,,,,,,,,,,,,,,,,,,,,,,,No
30604,India,9,Uttar Pradesh,125,Bahraich,2013,Baisanpurwa,25.51666667,82.81805556,,,,,,,,,,,,,,,,,,,,,,,No
30606,India,9,Uttar Pradesh,125,Bahraich,2013,Beria,25.395,83.075,,,,,,,,,,,,,,,,,,,,,,,No
30607,India,9,Uttar Pradesh,125,Bahraich,2013,Bhakraulikapurw,25.525,82.93611111,,,,,,,,,,,,,,,,,,,,,,,No
30608,India,9,Uttar Pradesh,125,Bahraich,2013,Bhinga,25.24583333,83.02222222,,,,,,,,,,,,,,,,,,,,,,,No
30609,India,9,Uttar Pradesh,125,Bahraich,2013,Bhopatpur,25.27222222,82.71111111,,,,,,,,,,,,,,,,,,,,,,,No
30612,India,9,Uttar Pradesh,125,Bahraich,2013,Dhanauli,25.3,82.95,,,,,,,,,,,,,,,,,,,,,,,No
30613,India,9,Uttar Pradesh,125,Bahraich,2013,Fakharpur,27.70972222,78.7375,,,,,,,,,,,,,,,,,,,,,,,No
30614,India,9,Uttar Pradesh,125,Bahraich,2013,Gaighat,27.73333333,78.95694444,,,,,,,,,,,,,,,,,,,,,,,No
30615,India,9,Uttar Pradesh,125,Bahraich,2013,Huzurpur,27.8,78.65,,,,,,,,,,,,,,,,,,,,,,,No
30617,India,9,Uttar Pradesh,125,Bahraich,2013,Jarwal road,27.90833333,78.84166667,,,,,,,,,,,,,,,,,,,,,,,No
30618,India,9,Uttar Pradesh,125,Bahraich,2013,Jarwal Road,27.86111111,78.7,,,,,,,,,,,,,,,,,,,,,,,No
30619,India,9,Uttar Pradesh,125,Bahraich,2013,Kaiserganj,27.685,79,,,,,,,,,,,,,,,,,,,,,,,No
30620,India,9,Uttar Pradesh,125,Bahraich,2013,Kapurpur,27.79166667,78.83666667,,,,,,,,,,,,,,,,,,,,,,,No
30621,India,9,Uttar Pradesh,125,Bahraich,2013,Katarniaghat,27.89,78.74666667,,,,,,,,,,,,,,,,,,,,,,,No
30624,India,9,Uttar Pradesh,125,Bahraich,2013,Murthia(jalia),26.15833333,81.80833333,,,,,,,,,,,,,,,,,,,,,,,No
30625,India,9,Uttar Pradesh,125,Bahraich,2013,Nanpara,26.60833333,81.59166667,,,,,,,,,,,,,,,,,,,,,,,No
30626,India,9,Uttar Pradesh,125,Bahraich,2013,Nawabganj aliab,26.15,81.51666667,,,,,,,,,,,,,,,,,,,,,,,No
30627,India,9,Uttar Pradesh,125,Bahraich,2013,Phulwari,26.20583333,81.69444444,,,,,,,,,,,,,,,,,,,,,,,No
30628,India,9,Uttar Pradesh,125,Bahraich,2013,Razichauraha,26.11944444,81.94305556,,,,,,,,,,,,,,,,,,,,,,,No
30630,India,9,Uttar Pradesh,125,Bahraich,2013,Sablapur,26.32916667,81.57777778,,,,,,,,,,,,,,,,,,,,,,,No
30632,India,9,Uttar Pradesh,125,Bahraich,2014,Bahraich,26.50416667,81.77777778,,,,,,,,,,,,,,,,,,,,,,,No
30633,India,9,Uttar Pradesh,125,Bahraich,2014,Baisanpurwa,26.525,81.49583333,,,,,,,,,,,,,,,,,,,,,,,No
30635,India,9,Uttar Pradesh,125,Bahraich,2014,Beria,26.45833333,81.63333333,,,,,,,,,,,,,,,,,,,,,,,No
30636,India,9,Uttar Pradesh,125,Bahraich,2014,Bhakraulikapurw,26.25166667,81.535,,,,,,,,,,,,,,,,,,,,,,,No
30637,India,9,Uttar Pradesh,125,Bahraich,2014,Bhinga,26.36805556,81.66527778,,,,,,,,,,,,,,,,,,,,,,,No
30638,India,9,Uttar Pradesh,125,Bahraich,2014,Bhopatpur,26.36388889,81.5875,,,,,,,,,,,,,,,,,,,,,,,No
30641,India,9,Uttar Pradesh,125,Bahraich,2014,Dhanauli,26.1125,81.71805556,,,,,,,,,,,,,,,,,,,,,,,No
30642,India,9,Uttar Pradesh,125,Bahraich,2014,Fakharpur,26.5625,81.61666667,,,,,,,,,,,,,,,,,,,,,,,No
30643,India,9,Uttar Pradesh,125,Bahraich,2014,Gaighat,26.34583333,81.44277778,,,,,,,,,,,,,,,,,,,,,,,No
30644,India,9,Uttar Pradesh,125,Bahraich,2014,Huzurpur,26.26416667,81.49722222,,,,,,,,,,,,,,,,,,,,,,,No
30646,India,9,Uttar Pradesh,125,Bahraich,2014,Jarwal road,26.24166667,81.48083333,,,,,,,,,,,,,,,,,,,,,,,No
30647,India,9,Uttar Pradesh,125,Bahraich,2014,Jarwal Road,26.2125,81.8125,,,,,,,,,,,,,,,,,,,,,,,No
30648,India,9,Uttar Pradesh,125,Bahraich,2014,Kaiserganj,26.37916667,81.79583333,,,,,,,,,,,,,,,,,,,,,,,No
30649,India,9,Uttar Pradesh,125,Bahraich,2014,Kapurpur,26.26666667,81.43333333,,,,,,,,,,,,,,,,,,,,,,,No
30650,India,9,Uttar Pradesh,125,Bahraich,2014,Katarniaghat,26.14333333,82.03333333,,,,,,,,,,,,,,,,,,,,,,,No
30653,India,9,Uttar Pradesh,125,Bahraich,2014,Murthia(jalia),26.23333333,81.91,,,,,,,,,,,,,,,,,,,,,,,No
30654,India,9,Uttar Pradesh,125,Bahraich,2014,Nanpara,26.46611111,81.495,,,,,,,,,,,,,,,,,,,,,,,No
30655,India,9,Uttar Pradesh,125,Bahraich,2014,Nawabganj aliab,26.52916667,81.66944444,,,,,,,,,,,,,,,,,,,,,,,No
30656,India,9,Uttar Pradesh,125,Bahraich,2014,Phulwari,26.49833333,81.39611111,,,,,,,,,,,,,,,,,,,,,,,No
30657,India,9,Uttar Pradesh,125,Bahraich,2014,Razichauraha,26.46527778,81.41944444,,,,,,,,,,,,,,,,,,,,,,,No
30659,India,9,Uttar Pradesh,125,Bahraich,2014,Sablapur,26.45,81.425,,,,,,,,,,,,,,,,,,,,,,,No
30661,India,9,Uttar Pradesh,125,Bahraich,2015,Bahraich,26.475,81.72777778,,,,,,,,,,,,,,,,,,,,,,,No
30662,India,9,Uttar Pradesh,125,Bahraich,2015,Baisanpurwa,26.09111111,82.035,,,,,,,,,,,,,,,,,,,,,,,No
30664,India,9,Uttar Pradesh,125,Bahraich,2015,Beria,26.4375,81.7,,,,,,,,,,,,,,,,,,,,,,,No
30665,India,9,Uttar Pradesh,125,Bahraich,2015,Bhakraulikapurw,28.47083333,78.815,,,,,,,,,,,,,,,,,,,,,,,No
30666,India,9,Uttar Pradesh,125,Bahraich,2015,Bhinga,28.39055556,78.6225,,,,,,,,,,,,,,,,,,,,,,,No
30667,India,9,Uttar Pradesh,125,Bahraich,2015,Bhopatpur,28.33333333,78.55,,,,,,,,,,,,,,,,,,,,,,,No
30670,India,9,Uttar Pradesh,125,Bahraich,2015,Dhanauli,28.23333333,78.43333333,,,,,,,,,,,,,,,,,,,,,,,No
30671,India,9,Uttar Pradesh,125,Bahraich,2015,Fakharpur,28.34583333,78.375,,,,,,,,,,,,,,,,,,,,,,,No
30672,India,9,Uttar Pradesh,125,Bahraich,2015,Gaighat,28.15277778,78.62222222,,,,,,,,,,,,,,,,,,,,,,,No
30673,India,9,Uttar Pradesh,125,Bahraich,2015,Huzurpur,29.63277778,77.22388889,,,,,,,,,,,,,,,,,,,,,,,No
30675,India,9,Uttar Pradesh,125,Bahraich,2015,Jarwal road,29.4,77.2,,,,,,,,,,,,,,,,,,,,,,,No
30676,India,9,Uttar Pradesh,125,Bahraich,2015,Jarwal Road,29.32,77.27916667,,,,,,,,,,,,,,,,,,,,,,,No
30677,India,9,Uttar Pradesh,125,Bahraich,2015,Kaiserganj,28.61666667,77.65416667,,,,,,,,,,,,,,,,,,,,,,,No
30678,India,9,Uttar Pradesh,125,Bahraich,2015,Kapurpur,28.7875,78.09333333,,,,,,,,,,,,,,,,,,,,,,,No
30679,India,9,Uttar Pradesh,125,Bahraich,2015,Katarniaghat,28.73333333,77.78333333,,,,,,,,,,,,,,,,,,,,,,,No
30682,India,9,Uttar Pradesh,125,Bahraich,2015,Murthia(jalia),28.84166667,77.98333333,,,,,,,,,,,,,,,,,,,,,,,No
30683,India,9,Uttar Pradesh,125,Bahraich,2015,Nanpara,28.74444444,77.92916667,,,,,,,,,,,,,,,,,,,,,,,No
30684,India,9,Uttar Pradesh,125,Bahraich,2015,Nawabganj aliab,,,,,,,,,,,,,,,,,,,,,,,,,No
30685,India,9,Uttar Pradesh,125,Bahraich,2015,Phulwari,,,,,,,,,,,,,,,,,,,,,,,,,No
30686,India,9,Uttar Pradesh,125,Bahraich,2015,Razichauraha,,,,,,,,,,,,,,,,,,,,,,,,,No
30688,India,9,Uttar Pradesh,125,Bahraich,2015,Sablapur,,,,,,,,,,,,,,,,,,,,,,,,,No
30690,India,9,Uttar Pradesh,125,Bahraich,2016,Bahraich,,,,,68,57,857,0.64,,378,3.6,46,0.38,42,,,-2,1,62,62,360,,557,8.06,No
30691,India,9,Uttar Pradesh,125,Bahraich,2016,Baisanpurwa,,,,,,,,,,,,,,,,,,,,,,,,,No
30693,India,9,Uttar Pradesh,125,Bahraich,2016,Beria,,,,,,,,,,,,,,,,,,,,,,,,,No
30694,India,9,Uttar Pradesh,125,Bahraich,2016,Bhakraulikapurw,,,,,,,,,,,,,,,,,,,,,,,,,No
30695,India,9,Uttar Pradesh,125,Bahraich,2016,Bhinga,,,,,72,14,691,0.79,,427,1.8,9.6,0.15,74,,,5.204739666,2.2,11,38,220,,449,8.13,No
30696,India,9,Uttar Pradesh,125,Bahraich,2016,Bhopatpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30699,India,9,Uttar Pradesh,125,Bahraich,2016,Dhanauli,,,,,,,,,,,,,,,,,,,,,,,,,No
30700,India,9,Uttar Pradesh,125,Bahraich,2016,Fakharpur,,,,,76,106,945,0.52,,415,47,29,1.25,700,,,1.22,17.3,25,29,310,,614,7.84,No
30701,India,9,Uttar Pradesh,125,Bahraich,2016,Gaighat,,,,,,,,,,,,,,,,,,,,,,,,,No
30702,India,9,Uttar Pradesh,125,Bahraich,2016,Huzurpur,,,,,80,35,713,0.59,,366,2.6,19,3.9,12,,,-1.2,0.3,1.2,31,330,,463,8.11,No
30704,India,9,Uttar Pradesh,125,Bahraich,2016,Jarwal road,,,,,,,,,,,,,,,,,,,,,,,,,No
30705,India,9,Uttar Pradesh,125,Bahraich,2016,Jarwal Road,,,,,48,14,450,0.69,,256,4.9,22,0.16,11,,,-0.001218498,0.3,11,37,210,,293,7.78,No
30706,India,9,Uttar Pradesh,125,Bahraich,2016,Kaiserganj,,,,,,,,,,,,,,,,,,,,,,,,,No
30707,India,9,Uttar Pradesh,125,Bahraich,2016,Kapurpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30708,India,9,Uttar Pradesh,125,Bahraich,2016,Katarniaghat,,,,,,,,,,,,,,,,,,,,,,,,,No
30711,India,9,Uttar Pradesh,125,Bahraich,2016,Murthia(jalia),,,,,,,,,,,,,,,,,,,,,,,,,No
30712,India,9,Uttar Pradesh,125,Bahraich,2016,Nanpara,,,,,,,,,,,,,,,,,,,,,,,,,No
30713,India,9,Uttar Pradesh,125,Bahraich,2016,Nawabganj aliab,,,,,40,7,490,0.77,,305,4.3,17,0.37,39,,,3.2,1.3,2.1,103,170,,319,8,No
30714,India,9,Uttar Pradesh,125,Bahraich,2016,Phulwari,,,,,,,,,,,,,,,,,,,,,,,,,No
30715,India,9,Uttar Pradesh,125,Bahraich,2016,Razichauraha,,,,,,,,,,,,,,,,,,,,,,,,,No
30717,India,9,Uttar Pradesh,125,Bahraich,2016,Sablapur,,,,,,,,,,,,,,,,,,,,,,,,,No
30719,India,9,Uttar Pradesh,125,Bahraich,2017,Bahraich,,,,,,,,,,,,,,,,,,,,,,,,,No
30720,India,9,Uttar Pradesh,125,Bahraich,2017,Baisanpurwa,,,,,,,,,,,,,,,,,,,,,,,,,No
30722,India,9,Uttar Pradesh,125,Bahraich,2017,Beria,,,,,,,,,,,,,,,,,,,,,,,,,No
30723,India,9,Uttar Pradesh,125,Bahraich,2017,Bhakraulikapurw,,,,,,,,,,,,,,,,,,,,,,,,,No
30724,India,9,Uttar Pradesh,125,Bahraich,2017,Bhinga,,,,,,,,,,,,,,,,,,,,,,,,,No
30725,India,9,Uttar Pradesh,125,Bahraich,2017,Bhopatpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30728,India,9,Uttar Pradesh,125,Bahraich,2017,Dhanauli,,,,,,,,,,,,,,,,,,,,,,,,,No
30729,India,9,Uttar Pradesh,125,Bahraich,2017,Fakharpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30730,India,9,Uttar Pradesh,125,Bahraich,2017,Gaighat,,,,,,,,,,,,,,,,,,,,,,,,,No
30731,India,9,Uttar Pradesh,125,Bahraich,2017,Huzurpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30733,India,9,Uttar Pradesh,125,Bahraich,2017,Jarwal road,,,,,,,,,,,,,,,,,,,,,,,,,No
30734,India,9,Uttar Pradesh,125,Bahraich,2017,Jarwal Road,,,,,,,,,,,,,,,,,,,,,,,,,No
30735,India,9,Uttar Pradesh,125,Bahraich,2017,Kaiserganj,,,,,,,,,,,,,,,,,,,,,,,,,No
30736,India,9,Uttar Pradesh,125,Bahraich,2017,Kapurpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30737,India,9,Uttar Pradesh,125,Bahraich,2017,Katarniaghat,,,,,,,,,,,,,,,,,,,,,,,,,No
30740,India,9,Uttar Pradesh,125,Bahraich,2017,Murthia(jalia),,,,,,,,,,,,,,,,,,,,,,,,,No
30741,India,9,Uttar Pradesh,125,Bahraich,2017,Nanpara,,,,,,,,,,,,,,,,,,,,,,,,,No
30742,India,9,Uttar Pradesh,125,Bahraich,2017,Nawabganj aliab,,,,,,,,,,,,,,,,,,,,,,,,,No
30743,India,9,Uttar Pradesh,125,Bahraich,2017,Phulwari,,,,,,,,,,,,,,,,,,,,,,,,,No
30744,India,9,Uttar Pradesh,125,Bahraich,2017,Razichauraha,,,,,,,,,,,,,,,,,,,,,,,,,No
30746,India,9,Uttar Pradesh,125,Bahraich,2017,Sablapur,,,,,,,,,,,,,,,,,,,,,,,,,No
30748,India,9,Uttar Pradesh,125,Bahraich,2018,Bahraich,,,,,,,,,,,,,,,,,,,,,,,,,No
30749,India,9,Uttar Pradesh,125,Bahraich,2018,Baisanpurwa,,,,,,,,,,,,,,,,,,,,,,,,,No
30751,India,9,Uttar Pradesh,125,Bahraich,2018,Beria,,,,,,,,,,,,,,,,,,,,,,,,,No
30752,India,9,Uttar Pradesh,125,Bahraich,2018,Bhakraulikapurw,,,,,,,,,,,,,,,,,,,,,,,,,No
30753,India,9,Uttar Pradesh,125,Bahraich,2018,Bhinga,,,,,,,,,,,,,,,,,,,,,,,,,No
30754,India,9,Uttar Pradesh,125,Bahraich,2018,Bhopatpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30757,India,9,Uttar Pradesh,125,Bahraich,2018,Dhanauli,,,,,,,,,,,,,,,,,,,,,,,,,No
30758,India,9,Uttar Pradesh,125,Bahraich,2018,Fakharpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30759,India,9,Uttar Pradesh,125,Bahraich,2018,Gaighat,,,,,,,,,,,,,,,,,,,,,,,,,No
30760,India,9,Uttar Pradesh,125,Bahraich,2018,Huzurpur,,,,,40,21.276,462,,,268.4,5,21.6,,27.4,,,,,,24,190,,,7.4,No
30762,India,9,Uttar Pradesh,125,Bahraich,2018,Jarwal road,,,,,44,113.472,890,,,280.6,14.4,40.8,,81.54,,,,,71.6,20,280,,,7.69,No
30763,India,9,Uttar Pradesh,125,Bahraich,2018,Jarwal Road,,,,,,,,,,,,,,,,,,,,,,,,,No
30764,India,9,Uttar Pradesh,125,Bahraich,2018,Kaiserganj,,,,,44,14.184,540,,,256.2,3.9,21.6,,15.36,,,,,13.4,30,200,,,7.74,No
30765,India,9,Uttar Pradesh,125,Bahraich,2018,Kapurpur,,,,,,,,,,,,,,,,,,,,,,,,,No
30766,India,9,Uttar Pradesh,125,Bahraich,2018,Katarniaghat,,,,,,,,,,,,,,,,,,,,,,,,,No
30769,India,9,Uttar Pradesh,125,Bahraich,2018,Murthia(jalia),,,,,,,,,,,,,,,,,,,,,,,,,No
30770,India,9,Uttar Pradesh,125,Bahraich,2018,Nanpara,,,,,,,,,,,,,,,,,,,,,,,,,No
30771,India,9,Uttar Pradesh,125,Bahraich,2018,Nawabganj aliab,,,,,,,,,,,,,,,,,,,,,,,,,No
30772,India,9,Uttar Pradesh,125,Bahraich,2018,Phulwari,,,,,,,,,,,,,,,,,,,,,,,,,No
30773,India,9,Uttar Pradesh,125,Bahraich,2018,Razichauraha,,,,,,,,,,,,,,,,,,,,,,,,,No
30775,India,9,Uttar Pradesh,125,Bahraich,2018,Sablapur,,,,,,,,,,,,,,,,,,,,,,,,,No
30777,India,9,Uttar Pradesh,126,Ballia,2011,Babhnauli,,,,,,,,,,,,,,,,,,,,,,,,,No
30778,India,9,Uttar Pradesh,126,Ballia,2011,Bairia,,,,,,,,,,,,,,,,,,,,,,,,,No
30779,India,9,Uttar Pradesh,126,Ballia,2011,Ballia,,,,,,,,,,,,,,,,,,,,,,,,,No
30780,India,9,Uttar Pradesh,126,Ballia,2011,Bansdih,,,,,,,,,,,,,,,,,,,,,,,,,No
